month,open,high,low,last,change,settle,volume,openInterest
FEB 19,1.14580,1.15120B,1.14265,1.15000,+.00625,1.15105,"2,030","5,401"
MAR 19,1.14800,1.15475,1.14510,1.15265,+.00625,1.15375,"220,129","505,925"
APR 19,1.15165,1.15660B,1.14815,1.15595,+.00625,1.15665,167,"1,175"
MAY 19,-,1.15940B,1.15180A,1.15880A,+.00620,1.15930,230,60
JUN 19,1.15685,1.16375,1.15420,1.16170A,+.00625,1.16275,556,"9,245"
SEP 19,1.16635,1.17110,1.16530,1.17090,+.00625,1.17190,71,"1,203"
DEC 19,1.17280,1.17800B,1.17280,1.17800B,+.00635,1.18105,68,"4,265"
MAR 20,1.18855,1.19115B,1.18215A,1.18915A,+.00630,1.19055,2,247
JUN 20,-,-,-,-,+.00630,1.19940,0,0
SEP 20,-,-,-,-,+.00635,1.20825,0,0
DEC 20,-,-,-,-,+.00630,1.21705,0,0
MAR 21,-,-,-,-,+.00635,1.22540,0,0
JUN 21,-,-,-,-,+.00640,1.23315,0,0
SEP 21,-,-,-,-,+.00645,1.24090,0,0
DEC 21,-,-,-,-,+.00645,1.24865,0,0
MAR 22,-,-,-,-,+.00650,1.25640,0,0
JUN 22,-,-,-,-,+.00655,1.26415,0,0
SEP 22,-,-,-,-,+.00650,1.27245,0,0
DEC 22,-,-,-,-,+.00655,1.28020,0,0
MAR 23,-,-,-,-,+.00655,1.28735,0,0
JUN 23,-,-,-,-,+.00660,1.29570,0,0
SEP 23,-,-,-,-,+.00665,1.30345,0,0
DEC 23,-,-,-,-,+.00665,1.31120,0,0
Total,,,,,,,"223,253","527,521"
