month,open,high,low,last,change,settle,volume,openInterest
JAN 20,1.11630,1.11760,1.11350,1.11400,-.00325,1.11390,600,"2,097"
FEB 20,1.11800,1.12000,1.11585,1.11650,-.00330,1.11635,787,"2,331"
MAR 20,1.12205,1.12215,1.11780,1.11840,-.00330,1.11830,"151,084","534,631"
APR 20,-,1.12400,1.12030,1.12045,-.00330,1.12030,0,141
JUN 20,1.12635,1.12845,1.12430,1.12475,-.00330,1.12465,190,"2,373"
SEP 20,1.13105,1.13105,1.13105,1.13105,-.00335,1.13085,3,685
DEC 20,-,-,1.13825,1.13825,-.00325,1.13710,0,662
MAR 21,-,-,1.14550,1.14550,-.00325,1.14315,0,2
JUN 21,-,-,-,-,-.00315,1.14925,0,0
SEP 21,-,-,-,-,-.00315,1.15530,0,1
DEC 21,-,-,-,-,-.00315,1.16135,0,0
MAR 22,-,-,-,-,-.00320,1.16740,0,0
JUN 22,-,-,-,-,-.00325,1.17345,0,0
SEP 22,-,-,-,-,-.00330,1.17995,0,0
DEC 22,-,-,-,-,-.00330,1.18600,0,0
MAR 23,-,-,-,-,-.00335,1.19160,0,0
JUN 23,-,-,-,-,-.00340,1.19810,0,0
SEP 23,-,-,-,-,-.00340,1.20415,0,0
DEC 23,-,-,-,-,-.00345,1.21020,0,0
MAR 24,-,-,-,-,-.00350,1.21625,0,0
JUN 24,-,-,-,-,-.00350,1.22230,0,0
SEP 24,-,-,-,-,-.00360,1.22830,0,0
DEC 24,-,-,-,-,-.00365,1.23435,0,0
Total,,,,,,,"152,664","542,923"
2,0,1,9,1,2,1,8
