month,open,high,low,last,change,settle,volume,openInterest
MAR 19,1.13125,1.13355,1.12960,1.13180,+.00035,1.13180,"148,372","498,953"
APR 19,1.13430,1.13600,1.13235,1.13475,+.00035,1.13450,625,"1,418"
MAY 19,1.13605,1.13845,1.13600A,1.13710,+.00035,1.13710,406,339
JUN 19,1.13965,1.14215,1.13820A,1.14040A,+.00030,1.14040,"16,206","32,317"
JLY 19,-,-,-,-,+.00035,1.14310,0,1
SEP 19,1.14700,1.15030,1.14700,1.14910,+.00030,1.14910,164,"3,473"
DEC 19,1.15750,1.15940,1.15700,1.15800,+.00020,1.15780,181,"4,626"
MAR 20,1.16690,1.16855B,1.16490A,1.16715B,+.00015,1.16690,81,483
JUN 20,-,-,-,-,+.00020,1.17550,2,75
SEP 20,-,-,-,-,+.00020,1.18400,0,13
DEC 20,-,-,-,-,+.00015,1.19245,0,55
MAR 21,-,-,-,-,+.00020,1.20090,0,0
JUN 21,-,-,-,-,+.00030,1.20840,0,0
SEP 21,-,-,-,-,+.00035,1.21590,0,0
DEC 21,-,-,-,-,+.00050,1.22345,0,0
MAR 22,-,-,-,-,+.00060,1.23095,0,0
JUN 22,-,-,-,-,+.00075,1.23850,0,0
SEP 22,-,-,-,-,+.00085,1.24660,0,0
DEC 22,-,-,-,-,+.00095,1.25410,0,0
MAR 23,-,-,-,-,+.00105,1.26105,0,0
JUN 23,-,-,-,-,+.00115,1.26915,0,0
SEP 23,-,-,-,-,+.00130,1.27670,0,0
DEC 23,-,-,-,-,+.00140,1.28420,0,0
Total,,,,,,,"166,037","541,753"
