month,open,high,low,last,change,settle,volume,openInterest
MAR 19,1.13490,1.13510,1.13015,1.13190,-.00290,1.13145,"158,620","497,498"
APR 19,1.13770,1.13770,1.13310,1.13460B,-.00290,1.13415,"2,603","1,339"
MAY 19,1.13935,1.14010B,1.13575,1.13640,-.00290,1.13675,"2,574",347
JUN 19,1.14370,1.14370,1.13880A,1.14055B,-.00290,1.14010,"13,348","26,365"
JLY 19,-,-,-,-,-.00295,1.14275,0,1
SEP 19,1.15085,1.15150,1.14800,1.14920,-.00295,1.14880,269,"3,461"
DEC 19,1.16070,1.16070,1.15655,1.15655,-.00295,1.15760,95,"4,626"
MAR 20,-,1.17010B,1.16545A,1.16710B,-.00290,1.16675,4,482
JUN 20,-,-,-,-,-.00280,1.17530,14,61
SEP 20,-,-,-,-,-.00275,1.18380,0,13
DEC 20,-,-,-,-,-.00270,1.19230,0,55
MAR 21,-,-,-,-,-.00265,1.20070,0,0
JUN 21,-,-,-,-,-.00275,1.20810,0,0
SEP 21,-,-,-,-,-.00280,1.21555,0,0
DEC 21,-,-,-,-,-.00290,1.22295,0,0
MAR 22,-,-,-,-,-.00300,1.23035,0,0
JUN 22,-,-,-,-,-.00310,1.23775,0,0
SEP 22,-,-,-,-,-.00315,1.24575,0,0
DEC 22,-,-,-,-,-.00325,1.25315,0,0
MAR 23,-,-,-,-,-.00335,1.26000,0,0
JUN 23,-,-,-,-,-.00340,1.26800,0,0
SEP 23,-,-,-,-,-.00350,1.27540,0,0
DEC 23,-,-,-,-,-.00360,1.28280,0,0
Total,,,,,,,"177,527","534,248"
