month,open,high,low,last,change,settle,volume,openInterest
APR 20,1.08135,1.08355,1.07710,1.07910,-.00145,1.07990,261,"4,015"
MAY 20,1.08220,1.08465,1.07830,1.08100,-.00135,1.08115,141,"2,031"
JUN 20,1.08350,1.08570,1.07915,1.08160,-.00135,1.08205,"126,390","536,742"
JLY 20,1.08190,1.08610,1.08045,1.08275,-.00135,1.08295,40,1
SEP 20,1.08630,1.08820,1.08200,1.08440,-.00125,1.08480,349,"3,673"
DEC 20,1.08920,1.09030,1.08515,1.08725,-.00125,1.08750,3,"1,873"
MAR 21,1.09170,1.09170,1.08825,1.08970,-.00140,1.09025,11,253
JUN 21,1.09240,1.09240,1.09100,1.09225,-.00145,1.09260,12,178
SEP 21,-,-,1.09360,1.09360,-.00095,1.09545,0,5
DEC 21,-,-,1.09640,1.09640,-.00070,1.09805,0,8
MAR 22,-,-,-,-,-.00050,1.10065,0,0
JUN 22,-,-,-,-,-.00015,1.10365,0,0
SEP 22,-,-,-,-,+.00020,1.10700,0,0
DEC 22,-,-,-,-,+.00050,1.11010,0,0
MAR 23,-,-,-,-,+.00075,1.11295,0,0
JUN 23,-,-,-,-,+.00110,1.11630,0,0
SEP 23,-,-,-,-,+.00145,1.11945,0,0
DEC 23,-,-,-,-,+.00175,1.12255,0,0
MAR 24,-,-,-,-,+.00205,1.12565,0,0
JUN 24,-,-,-,-,+.00235,1.12875,0,0
SEP 24,-,-,-,-,+.00270,1.13190,0,0
DEC 24,-,-,-,-,+.00300,1.13500,0,0
MAR 25,-,-,-,-,+.00330,1.13810,0,0
Total,,,,,,,"127,207","548,779"
2,0,2,0,0,4,0,6
