month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1.09135,1.09280,1.08960,1.09200,+.00070,1.09260,389,"2,514"
MAR 20,1.09335,1.09475,1.09135,1.09380,+.00070,1.09445,"170,590","592,751"
APR 20,1.09500,1.09650,1.09345,1.09590,+.00070,1.09635,425,"1,532"
MAY 20,-,1.09845,1.09600,1.09840,+.00070,1.09860,3,178
JUN 20,1.09950,1.10070,1.09740,1.09975,+.00075,1.10045,"2,355","10,153"
SEP 20,1.10535,1.10605,1.10330,1.10575,+.00090,1.10620,83,894
DEC 20,1.10995,1.11165,1.10955,1.11130,+.00095,1.11170,87,"1,105"
MAR 21,1.11510,1.11525,1.11510,1.11525,+.00115,1.11740,9,16
JUN 21,-,-,-,-,+.00135,1.12265,0,1
SEP 21,-,-,-,-,+.00155,1.12790,0,1
DEC 21,-,-,-,-,+.00175,1.13315,0,0
MAR 22,-,-,-,-,+.00185,1.13835,0,0
JUN 22,-,-,-,-,+.00195,1.14360,0,0
SEP 22,-,-,-,-,+.00200,1.14920,0,0
DEC 22,-,-,-,-,+.00210,1.15445,0,0
MAR 23,-,-,-,-,+.00215,1.15925,0,0
JUN 23,-,-,-,-,+.00220,1.16485,0,0
SEP 23,-,-,-,-,+.00230,1.17010,0,0
DEC 23,-,-,-,-,+.00235,1.17530,0,0
MAR 24,-,-,-,-,+.00235,1.18050,0,0
JUN 24,-,-,-,-,+.00245,1.18575,0,0
SEP 24,-,-,-,-,+.00250,1.19095,0,0
DEC 24,-,-,-,-,+.00260,1.19620,0,0
Total,,,,,,,"173,941","609,145"
2,0,2,0,0,2,1,1
