month,open,high,low,last,change,settle,volume,openInterest
APR 20,1.06665,1.08440,1.06480,1.07065,-.00205,1.06635,390,"1,574"
MAY 20,1.07125,1.08560,1.06700,1.07220,-.00240,1.06815,56,"2,704"
JUN 20,1.07140,1.08715,1.06750,1.07340,-.00275,1.06915,"248,034","572,292"
JLY 20,-,1.08105,-,1.07530,-.00280,1.07015,0,1
SEP 20,1.07495,1.09035,1.07085,1.07660,-.00310,1.07230,740,"3,437"
DEC 20,1.08380,1.09290,1.07385,1.07880,-.00320,1.07485,166,"1,995"
MAR 21,1.08855,1.09045,1.08080,1.08080,-.00350,1.07780,2,238
JUN 21,-,1.09020,-,1.08500,-.00360,1.08045,0,144
SEP 21,-,-,-,-,-.00375,1.08300,0,1
DEC 21,-,-,-,-,-.00385,1.08560,0,3
MAR 22,-,-,-,-,-.00400,1.08815,0,0
JUN 22,-,-,-,-,-.00395,1.09090,0,0
SEP 22,-,-,-,-,-.00385,1.09390,0,0
DEC 22,-,-,-,-,-.00385,1.09665,0,0
MAR 23,-,-,-,-,-.00380,1.09920,0,0
JUN 23,-,-,-,-,-.00370,1.10220,0,0
SEP 23,-,-,-,-,-.00365,1.10495,0,0
DEC 23,-,-,-,-,-.00360,1.10770,0,0
MAR 24,-,-,-,-,-.00355,1.11050,0,0
JUN 24,-,-,-,-,-.00350,1.11325,0,0
SEP 24,-,-,-,-,-.00345,1.11600,0,0
DEC 24,-,-,-,-,-.00335,1.11880,0,0
MAR 25,-,-,-,-,-.00330,1.12155,0,0
Total,,,,,,,"249,388","582,389"
2,0,2,0,0,3,2,0
