month,open,high,low,last,change,settle,volume,openInterest
AUG 19,1.12165,1.12335,1.11765,1.11765,-.00470,1.11800,197,860
SEP 19,1.12460,1.12590,1.11995,1.12010,-.00470,1.12045,"207,652","511,975"
OCT 19,1.12655,1.12825,1.12260,1.12265,-.00465,1.12295,"2,409","1,752"
NOV 19,1.12685,1.13065,1.12575,1.12585,-.00465,1.12575,4,214
DEC 19,1.13210,1.13325,1.12760,1.12765,-.00460,1.12800,"1,156","7,909"
MAR 20,1.13560,1.13810,1.13560,1.13560,-.00435,1.13570,3,"7,849"
JUN 20,-,-,1.14655,1.14655,-.00415,1.14255,7,"1,215"
SEP 20,1.15000,1.15025,1.14800,1.14900,-.00395,1.14925,26,203
DEC 20,-,-,-,-,-.00365,1.15580,0,117
MAR 21,-,-,-,-,-.00340,1.16230,0,0
JUN 21,-,-,-,-,-.00315,1.16880,0,0
SEP 21,-,-,-,-,-.00290,1.17525,0,0
DEC 21,-,-,-,-,-.00270,1.18160,0,0
MAR 22,-,-,-,-,-.00245,1.18795,0,0
JUN 22,-,-,-,-,-.00220,1.19430,0,0
SEP 22,-,-,-,-,-.00195,1.20115,0,0
DEC 22,-,-,-,-,-.00170,1.20750,0,0
MAR 23,-,-,-,-,-.00150,1.21335,0,0
JUN 23,-,-,-,-,-.00125,1.22020,0,0
SEP 23,-,-,-,-,-.00100,1.22655,0,0
DEC 23,-,-,-,-,-.00075,1.23290,0,0
MAR 24,-,-,-,-,-.00050,1.23925,0,0
JUN 24,-,-,-,-,-.00030,1.24560,0,0
Total,,,,,,,"211,454","532,094"
2,0,1,9,0,8,1,3
