month,open,high,low,last,change,settle,volume,openInterest
FEB 19,1.13320,1.13320,1.12790,1.12830,-.00475,1.12825,"1,995","2,281"
MAR 19,1.13525,1.13630,1.13000,1.13070,-.00480,1.13085,"177,869","517,235"
APR 19,1.13875,1.13875,1.13300,1.13365,-.00485,1.13370,"3,066",981
MAY 19,1.14020,1.14020,1.13610,1.13610,-.00480,1.13640,"2,944",208
JUN 19,1.14455,1.14470,1.13900,1.13970,-.00480,1.13975,775,"9,898"
SEP 19,1.15300,1.15355,1.14865,1.14865,-.00480,1.14860,51,"1,345"
DEC 19,1.16220,1.16250,1.15735,1.15760,-.00480,1.15740,155,"4,398"
MAR 20,-,1.17160B,1.16575A,1.16655B,-.00475,1.16645,11,313
JUN 20,-,-,-,-,-.00465,1.17490,0,0
SEP 20,-,-,-,-,-.00460,1.18330,0,0
DEC 20,-,-,-,-,-.00460,1.19165,0,0
MAR 21,-,-,-,-,-.00455,1.19980,0,0
JUN 21,-,-,-,-,-.00450,1.20740,0,0
SEP 21,-,-,-,-,-.00445,1.21500,0,0
DEC 21,-,-,-,-,-.00440,1.22260,0,0
MAR 22,-,-,-,-,-.00430,1.23025,0,0
JUN 22,-,-,-,-,-.00425,1.23785,0,0
SEP 22,-,-,-,-,-.00415,1.24605,0,0
DEC 22,-,-,-,-,-.00410,1.25365,0,0
MAR 23,-,-,-,-,-.00405,1.26065,0,0
JUN 23,-,-,-,-,-.00400,1.26885,0,0
SEP 23,-,-,-,-,-.00395,1.27645,0,0
DEC 23,-,-,-,-,-.00390,1.28405,0,0
Total,,,,,,,"186,866","536,659"
