month,open,high,low,last,change,settle,volume,openInterest
JLY 19,1.12350,1.12405,1.12170,1.12170,-.00100,1.12195,532,"1,856"
AUG 19,1.12620,1.12720,1.12480,1.12500B,-.00100,1.12510,671,872
SEP 19,1.12915,1.12970,1.12700,1.12770,-.00095,1.12760,"120,317","504,234"
OCT 19,1.13105,1.13130,1.12970,1.12970,-.00095,1.13005,51,337
DEC 19,1.13665,1.13735B,1.13480,1.13540,-.00100,1.13530,418,"4,118"
MAR 20,1.14480,1.14480,1.14305,1.14305,-.00105,1.14330,122,"7,555"
JUN 20,1.15200,1.15200,1.15150,1.15150,-.00105,1.15055,2,877
SEP 20,1.15815,1.15900B,1.15720A,1.15745A,-.00110,1.15750,4,147
DEC 20,-,-,-,-,-.00110,1.16440,8,108
MAR 21,-,-,-,-,-.00110,1.17130,0,0
JUN 21,-,-,-,-,-.00105,1.17825,0,0
SEP 21,-,-,-,-,-.00110,1.18505,0,0
DEC 21,-,-,-,-,-.00120,1.19180,0,0
MAR 22,-,-,-,-,-.00125,1.19855,0,0
JUN 22,-,-,-,-,-.00125,1.20535,0,0
SEP 22,-,-,-,-,-.00135,1.21260,0,0
DEC 22,-,-,-,-,-.00140,1.21940,0,0
MAR 23,-,-,-,-,-.00140,1.22565,0,0
JUN 23,-,-,-,-,-.00150,1.23290,0,0
SEP 23,-,-,-,-,-.00155,1.23970,0,0
DEC 23,-,-,-,-,-.00160,1.24645,0,0
MAR 24,-,-,-,-,-.00165,1.25320,0,0
JUN 24,-,-,-,-,-.00170,1.26000,0,0
Total,,,,,,,"122,125","520,104"
2,0,1,9,0,7,0,8
