month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1.10640,1.11945,1.10465,1.11435,+.01335,1.11730,"437,994","585,534"
APR 20,1.10800,1.12110,1.10650,1.11625,+.01330,1.11905,"2,611","1,506"
MAY 20,1.10980,1.12310,1.10860,1.11830,+.01320,1.12105,"2,317","2,030"
JUN 20,1.11170,1.12465,1.11020,1.11965,+.01315,1.12255,"56,328","27,643"
JLY 20,-,1.12055,-,1.12055,+.01300,1.12400,0,0
SEP 20,1.11670,1.12895,1.11525,1.12455,+.01300,1.12715,612,"2,164"
DEC 20,1.12060,1.13240,1.11945,1.12990,+.01265,1.13150,202,"1,267"
MAR 21,1.13100,1.13565,1.13020,1.13540,+.01240,1.13620,26,61
JUN 21,1.13315,1.13880,1.13315,1.13880,+.01250,1.14050,4,17
SEP 21,-,-,-,-,+.01270,1.14485,0,1
DEC 21,-,-,-,-,+.01280,1.14915,0,3
MAR 22,-,-,-,-,+.01290,1.15350,0,0
JUN 22,-,-,-,-,+.01285,1.15805,0,0
SEP 22,-,-,-,-,+.01275,1.16295,0,0
DEC 22,-,-,-,-,+.01275,1.16755,0,0
MAR 23,-,-,-,-,+.01265,1.17175,0,0
JUN 23,-,-,-,-,+.01260,1.17670,0,0
SEP 23,-,-,-,-,+.01255,1.18125,0,0
DEC 23,-,-,-,-,+.01250,1.18585,0,0
MAR 24,-,-,-,-,+.01245,1.19040,0,0
JUN 24,-,-,-,-,+.01240,1.19500,0,0
SEP 24,-,-,-,-,+.01230,1.19955,0,0
DEC 24,-,-,-,-,+.01230,1.20415,0,0
Total,,,,,,,"500,094","620,226"
2,0,2,0,0,3,0,2
