month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1.11830,1.11950,1.11030,1.11420,-.00405,1.11460,"301,706","575,549"
APR 20,1.11850,1.12045,1.11190,1.11575,-.00405,1.11610,"2,269","2,402"
MAY 20,1.12050,1.12245,1.11385,1.11745,-.00410,1.11780,"1,030","1,695"
JUN 20,1.12255,1.12375,1.11480,1.11875,-.00405,1.11905,"44,404","56,538"
JLY 20,-,-,1.12315,1.12315,-.00420,1.12025,0,0
SEP 20,1.12425,1.12425,1.11900,1.12260,-.00440,1.12285,404,"2,693"
DEC 20,1.12980,1.12980,1.12405,1.12590,-.00460,1.12660,61,"1,377"
MAR 21,1.12900,1.12900,1.12900,1.12900,-.00450,1.13075,17,77
JUN 21,-,-,1.13720,1.13720,-.00450,1.13465,0,22
SEP 21,-,-,-,-,-.00450,1.13860,0,1
DEC 21,-,-,-,-,-.00455,1.14250,0,3
MAR 22,-,-,-,-,-.00455,1.14645,0,0
JUN 22,-,-,-,-,-.00475,1.15075,0,0
SEP 22,-,-,-,-,-.00490,1.15540,0,0
DEC 22,-,-,-,-,-.00505,1.15970,0,0
MAR 23,-,-,-,-,-.00520,1.16370,0,0
JUN 23,-,-,-,-,-.00540,1.16830,0,0
SEP 23,-,-,-,-,-.00560,1.17260,0,0
DEC 23,-,-,-,-,-.00570,1.17695,0,0
MAR 24,-,-,-,-,-.00590,1.18125,0,0
JUN 24,-,-,-,-,-.00605,1.18555,0,0
SEP 24,-,-,-,-,-.00625,1.18985,0,0
DEC 24,-,-,-,-,-.00640,1.19415,0,0
Total,,,,,,,"349,891","640,357"
2,0,2,0,0,3,0,4
