month,open,high,low,last,change,settle,volume,openInterest
APR 20,1.07980,1.09000,1.07780,1.08940,+.01085,1.08770,201,"4,256"
MAY 20,1.08310,1.09235,1.07970,1.09150,+.01090,1.08960,86,"2,657"
JUN 20,1.08220,1.09345,1.08005,1.09210,+.01090,1.09085,"171,565","558,058"
JLY 20,-,1.09385,-,1.09385,+.01095,1.09195,0,2
SEP 20,1.08815,1.09665,1.08360,1.09595,+.01095,1.09410,432,"3,679"
DEC 20,-,1.09875,-,1.09855,+.01090,1.09665,0,"2,047"
MAR 21,1.09170,1.09830,1.09170,1.09830,+.01095,1.09970,4,239
JUN 21,-,1.09625,-,1.09625,+.01080,1.10220,0,144
SEP 21,-,-,-,-,+.01065,1.10465,0,1
DEC 21,-,-,-,-,+.01045,1.10705,0,3
MAR 22,-,-,-,-,+.01030,1.10945,0,0
JUN 22,-,-,-,-,+.01025,1.11200,0,0
SEP 22,-,-,-,-,+.01020,1.11475,0,0
DEC 22,-,-,-,-,+.01015,1.11730,0,0
MAR 23,-,-,-,-,+.01015,1.11970,0,0
JUN 23,-,-,-,-,+.01010,1.12245,0,0
SEP 23,-,-,-,-,+.01005,1.12500,0,0
DEC 23,-,-,-,-,+.01005,1.12755,0,0
MAR 24,-,-,-,-,+.01000,1.13010,0,0
JUN 24,-,-,-,-,+.01000,1.13270,0,0
SEP 24,-,-,-,-,+.00995,1.13525,0,0
DEC 24,-,-,-,-,+.00990,1.13780,0,0
MAR 25,-,-,-,-,+.00985,1.14035,0,0
Total,,,,,,,"172,288","571,086"
2,0,2,0,0,3,2,5
