month,open,high,low,last,change,settle,volume,openInterest
FEB 19,1.14610,1.15020B,1.14520,1.14750,+.00150,1.14745,"2,039","3,644"
MAR 19,1.14890,1.15305,1.14760,1.15010,+.00150,1.15015,"172,646","509,887"
APR 19,1.15160,1.15525,1.15120,1.15270,+.00150,1.15305,946,"1,201"
MAY 19,1.15650,1.15760B,1.15420A,1.15620A,+.00150,1.15575,754,42
JUN 19,1.15705,1.16200,1.15670,1.15935,+.00155,1.15915,278,"9,413"
SEP 19,1.16570,1.16970,1.16570,1.16820,+.00160,1.16815,83,"1,152"
DEC 19,1.17770,1.17830,1.17600,1.17800,+.00170,1.17725,60,"4,292"
MAR 20,1.18425,1.18900B,1.18410A,1.18670A,+.00170,1.18640,16,259
JUN 20,-,-,-,-,+.00205,1.19505,0,0
SEP 20,-,-,-,-,+.00215,1.20365,0,0
DEC 20,-,-,-,-,+.00230,1.21230,0,0
MAR 21,-,-,-,-,+.00245,1.22050,0,0
JUN 21,-,-,-,-,+.00260,1.22820,0,0
SEP 21,-,-,-,-,+.00275,1.23585,0,0
DEC 21,-,-,-,-,+.00290,1.24350,0,0
MAR 22,-,-,-,-,+.00305,1.25120,0,0
JUN 22,-,-,-,-,+.00320,1.25885,0,0
SEP 22,-,-,-,-,+.00335,1.26710,0,0
DEC 22,-,-,-,-,+.00350,1.27475,0,0
MAR 23,-,-,-,-,+.00365,1.28185,0,0
JUN 23,-,-,-,-,+.00380,1.29010,0,0
SEP 23,-,-,-,-,+.00395,1.29775,0,0
DEC 23,-,-,-,-,+.00415,1.30545,0,0
Total,,,,,,,"176,822","529,890"
