month,open,high,low,last,change,settle,volume,openInterest
AUG 19,1.11435,1.11595,1.10940,1.11135,-.00340,1.11090,871,790
SEP 19,1.11670,1.11840,1.11165,1.11315,-.00345,1.11330,"196,464","530,038"
OCT 19,1.11930,1.12075,1.11450,1.11570,-.00350,1.11570,110,"2,043"
NOV 19,1.12150,1.12320,1.11735,1.11875,-.00355,1.11845,2,214
DEC 19,1.12410,1.12575,1.11900,1.12055,-.00355,1.12060,"1,604","7,980"
MAR 20,1.13285,1.13285,1.12820,1.12820,-.00365,1.12795,148,"7,851"
JUN 20,1.12880,1.13350,1.12880,1.13350,-.00380,1.13445,13,"1,227"
SEP 20,-,-,1.14245,1.14245,-.00375,1.14090,10,209
DEC 20,-,-,1.14960,1.14960,-.00400,1.14705,0,131
MAR 21,-,-,-,-,-.00410,1.15325,0,0
JUN 21,-,-,-,-,-.00420,1.15945,0,0
SEP 21,-,-,-,-,-.00430,1.16565,0,0
DEC 21,-,-,-,-,-.00420,1.17200,0,0
MAR 22,-,-,-,-,-.00415,1.17830,0,0
JUN 22,-,-,-,-,-.00410,1.18460,0,0
SEP 22,-,-,-,-,-.00400,1.19145,0,0
DEC 22,-,-,-,-,-.00395,1.19775,0,0
MAR 23,-,-,-,-,-.00385,1.20360,0,0
JUN 23,-,-,-,-,-.00380,1.21040,0,0
SEP 23,-,-,-,-,-.00375,1.21670,0,0
DEC 23,-,-,-,-,-.00365,1.22305,0,0
MAR 24,-,-,-,-,-.00360,1.22935,0,0
JUN 24,-,-,-,-,-.00350,1.23570,0,0
Total,,,,,,,"199,222","550,483"
2,0,1,9,0,8,1,5
