month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1.09890,1.09895,1.09480,1.09495,-.00315,1.09515,278,"2,553"
MAR 20,1.10035,1.10085,1.09660,1.09680,-.00315,1.09700,"190,389","593,382"
APR 20,1.10230,1.10270,1.09855,1.09890,-.00320,1.09885,196,"1,233"
MAY 20,1.10165,1.10465,1.10115,1.10115,-.00315,1.10115,3,179
JUN 20,1.10640,1.10680,1.10260,1.10275,-.00315,1.10300,"1,346","9,377"
SEP 20,1.11090,1.11255,1.10835,1.10860,-.00330,1.10870,9,866
DEC 20,1.11650,1.11770,1.11375,1.11420,-.00340,1.11430,89,"1,054"
MAR 21,-,-,1.12200,1.12200,-.00355,1.11990,0,14
JUN 21,-,-,-,-,-.00370,1.12505,0,1
SEP 21,-,-,-,-,-.00390,1.13020,0,1
DEC 21,-,-,-,-,-.00400,1.13540,0,0
MAR 22,-,-,-,-,-.00420,1.14055,0,0
JUN 22,-,-,-,-,-.00430,1.14580,0,0
SEP 22,-,-,-,-,-.00440,1.15145,0,0
DEC 22,-,-,-,-,-.00450,1.15670,0,0
MAR 23,-,-,-,-,-.00460,1.16155,0,0
JUN 23,-,-,-,-,-.00475,1.16715,0,0
SEP 23,-,-,-,-,-.00485,1.17240,0,0
DEC 23,-,-,-,-,-.00495,1.17765,0,0
MAR 24,-,-,-,-,-.00505,1.18290,0,0
JUN 24,-,-,-,-,-.00515,1.18815,0,0
SEP 24,-,-,-,-,-.00530,1.19335,0,0
DEC 24,-,-,-,-,-.00540,1.19860,0,0
Total,,,,,,,"192,310","608,660"
2,0,2,0,0,2,0,7
