month,open,high,low,last,change,settle,volume,openInterest
MAR 19,1.14110,1.14215,1.13800,1.13875,-.00275,1.13880,"141,495","498,863"
APR 19,1.14380,1.14450,1.14085,1.14210,-.00280,1.14150,459,"1,221"
MAY 19,1.14595,1.14640B,1.14440A,1.14440A,-.00280,1.14415,34,497
JUN 19,1.14970,1.15060B,1.14675,1.14760,-.00280,1.14750,"1,372","20,371"
JLY 19,1.15700,1.15700,1.15350A,1.15350A,-.00280,1.15015,1,0
SEP 19,1.15860,1.15895,1.15650,1.15650,-.00280,1.15625,95,"2,419"
DEC 19,1.16755,1.16775,1.16500,1.16500,-.00285,1.16495,108,"4,528"
MAR 20,1.17690,1.17715B,1.17325A,1.17375B,-.00305,1.17380,31,423
JUN 20,1.18150,1.18190B,1.18150,1.18190B,-.00300,1.18215,36,6
SEP 20,1.18850,1.18850,1.18850,1.18850,-.00300,1.19040,9,2
DEC 20,-,-,1.19550A,1.19560B,-.00305,1.19860,0,46
MAR 21,-,-,-,-,-.00305,1.20670,0,0
JUN 21,-,-,-,-,-.00305,1.21410,0,0
SEP 21,-,-,-,-,-.00305,1.22150,0,0
DEC 21,-,-,-,-,-.00305,1.22890,0,0
MAR 22,-,-,-,-,-.00305,1.23630,0,0
JUN 22,-,-,-,-,-.00300,1.24370,0,0
SEP 22,-,-,-,-,-.00300,1.25165,0,0
DEC 22,-,-,-,-,-.00300,1.25905,0,0
MAR 23,-,-,-,-,-.00305,1.26585,0,0
JUN 23,-,-,-,-,-.00305,1.27380,0,0
SEP 23,-,-,-,-,-.00305,1.28120,0,0
DEC 23,-,-,-,-,-.00300,1.28860,0,0
Total,,,,,,,"143,640","528,376"
