month,open,high,low,last,change,settle,volume,openInterest
JLY 19,1.13785,1.14050,1.13680,1.13870,+.00035,1.13910,"1,671","1,406"
AUG 19,1.14105,1.14365,1.14000,1.14150,+.00040,1.14225,"1,118",909
SEP 19,1.14390,1.14640,1.14200,1.14390B,+.00035,1.14465,"150,754","505,089"
OCT 19,1.14655,1.14760B,1.14540A,1.14600B,+.00035,1.14705,52,317
DEC 19,1.15120,1.15330,1.14970,1.15135A,+.00040,1.15220,746,"3,984"
MAR 20,1.16125,1.16130,1.15760,1.15870,+.00045,1.15980,26,"7,518"
JUN 20,1.16760,1.16765,1.16760,1.16765,+.00055,1.16670,9,880
SEP 20,-,1.17445B,1.17180A,1.17255A,+.00070,1.17330,0,147
DEC 20,-,1.17965B,-,1.17965B,+.00085,1.17990,0,108
MAR 21,-,-,-,-,+.00100,1.18650,0,0
JUN 21,-,-,-,-,+.00115,1.19310,0,0
SEP 21,-,-,-,-,+.00120,1.19970,0,0
DEC 21,-,-,-,-,+.00125,1.20630,0,0
MAR 22,-,-,-,-,+.00130,1.21290,0,0
JUN 22,-,-,-,-,+.00135,1.21950,0,0
SEP 22,-,-,-,-,+.00145,1.22665,0,0
DEC 22,-,-,-,-,+.00150,1.23325,0,0
MAR 23,-,-,-,-,+.00155,1.23935,0,0
JUN 23,-,-,-,-,+.00160,1.24645,0,0
SEP 23,-,-,-,-,+.00165,1.25305,0,0
DEC 23,-,-,-,-,+.00175,1.25970,0,0
MAR 24,-,-,-,-,+.00175,1.26630,0,0
JUN 24,-,-,-,-,+.00180,1.27290,0,0
Total,,,,,,,"154,376","520,358"
2,0,1,9,0,6,2,8
