month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1.10455,1.10550,1.10025,1.10070,-.00465,1.10045,189,"2,773"
MAR 20,1.10715,1.10745,1.10200,1.10250,-.00470,1.10230,"197,639","580,140"
APR 20,1.10870,1.10925,1.10400,1.10440,-.00475,1.10420,312,"1,264"
MAY 20,1.10680,1.11130,1.10665,1.10665,-.00475,1.10650,12,198
JUN 20,1.11330,1.11345,1.10810,1.10860,-.00475,1.10835,"1,265","8,254"
SEP 20,1.11700,1.11900,1.11450,1.11450,-.00480,1.11415,295,"1,016"
DEC 20,1.12200,1.12235,1.12030,1.12030,-.00475,1.11990,24,"1,037"
MAR 21,-,-,1.12760,1.12760,-.00475,1.12570,0,14
JUN 21,-,-,-,-,-.00475,1.13105,0,1
SEP 21,-,-,-,-,-.00475,1.13640,0,1
DEC 21,-,-,-,-,-.00480,1.14175,0,0
MAR 22,-,-,-,-,-.00480,1.14710,0,0
JUN 22,-,-,-,-,-.00480,1.15245,0,0
SEP 22,-,-,-,-,-.00480,1.15825,0,0
DEC 22,-,-,-,-,-.00480,1.16360,0,0
MAR 23,-,-,-,-,-.00485,1.16855,0,0
JUN 23,-,-,-,-,-.00485,1.17430,0,0
SEP 23,-,-,-,-,-.00490,1.17965,0,0
DEC 23,-,-,-,-,-.00490,1.18500,0,0
MAR 24,-,-,-,-,-.00490,1.19040,0,0
JUN 24,-,-,-,-,-.00490,1.19575,0,0
SEP 24,-,-,-,-,-.00495,1.20110,0,0
DEC 24,-,-,-,-,-.00495,1.20645,0,0
Total,,,,,,,"199,736","594,698"
2,0,2,0,0,2,0,5
