month,open,high,low,last,change,settle,volume,openInterest
JLY 19,1.13860,1.13925,1.13655,1.13830,UNCH,1.13875,"1,185","1,410"
AUG 19,1.14185,1.14215,1.13945,1.14200,UNCH,1.14185,"1,435",950
SEP 19,1.14435,1.14520,1.14180,1.14400,UNCH,1.14430,"140,449","505,274"
OCT 19,1.14570,1.14580B,1.14520A,1.14580B,+.00005,1.14670,50,317
DEC 19,1.15175,1.15210B,1.14935,1.15140A,+.00010,1.15180,450,"4,138"
MAR 20,1.15945,1.15960,1.15845,1.15880,+.00015,1.15935,7,"7,515"
JUN 20,-,-,-,-,+.00010,1.16615,6,881
SEP 20,-,1.17345B,1.17060A,1.17225A,UNCH,1.17260,12,145
DEC 20,-,-,-,-,UNCH,1.17905,0,108
MAR 21,-,-,-,-,UNCH,1.18550,0,0
JUN 21,-,-,-,-,UNCH,1.19195,0,0
SEP 21,-,-,-,-,+.00010,1.19850,0,0
DEC 21,-,-,-,-,+.00020,1.20505,0,0
MAR 22,-,-,-,-,+.00030,1.21160,0,0
JUN 22,-,-,-,-,+.00040,1.21815,0,0
SEP 22,-,-,-,-,+.00050,1.22520,0,0
DEC 22,-,-,-,-,+.00060,1.23175,0,0
MAR 23,-,-,-,-,+.00070,1.23780,0,0
JUN 23,-,-,-,-,+.00080,1.24485,0,0
SEP 23,-,-,-,-,+.00085,1.25140,0,0
DEC 23,-,-,-,-,+.00095,1.25795,0,0
MAR 24,-,-,-,-,+.00110,1.26455,0,0
JUN 24,-,-,-,-,+.00120,1.27110,0,0
Total,,,,,,,"143,594","520,738"
2,0,1,9,0,6,2,7
