month,open,high,low,last,change,settle,volume,openInterest
APR 19,1.12300,1.12600,1.12240,1.12245,-.00035,1.12250,"2,960","2,387"
MAY 19,1.12555,1.12850,1.12480,1.12485,-.00040,1.12515,"2,748","1,135"
JUN 19,1.12890,1.13210,1.12770,1.12830,-.00035,1.12845,"133,366","480,664"
JLY 19,-,1.13260B,1.13140A,1.13140A,-.00035,1.13115,"2,754",163
SEP 19,1.13760,1.13910B,1.13670,1.13700B,-.00025,1.13705,750,"8,827"
DEC 19,1.14650,1.14650,1.14515,1.14515,-.00030,1.14545,"1,102","4,216"
MAR 20,1.15505,1.15505,1.15505,1.15505,-.00020,1.15415,6,724
JUN 20,-,1.16475B,1.16170A,1.16215B,-.00020,1.16210,1,171
SEP 20,-,-,-,-,-.00005,1.16990,0,24
DEC 20,-,-,-,-,-.00005,1.17765,0,55
MAR 21,-,-,-,-,UNCH,1.18545,0,0
JUN 21,-,-,-,-,UNCH,1.19275,0,0
SEP 21,-,-,-,-,-.00005,1.19985,0,0
DEC 21,-,-,-,-,-.00010,1.20695,0,0
MAR 22,-,-,-,-,-.00010,1.21405,0,0
JUN 22,-,-,-,-,-.00020,1.22110,0,0
SEP 22,-,-,-,-,-.00025,1.22875,0,0
DEC 22,-,-,-,-,-.00025,1.23585,0,0
MAR 23,-,-,-,-,-.00030,1.24240,0,0
JUN 23,-,-,-,-,-.00035,1.25005,0,0
SEP 23,-,-,-,-,-.00035,1.25715,0,0
DEC 23,-,-,-,-,-.00040,1.26425,0,0
MAR 24,-,-,-,-,-.00050,1.27130,0,0
Total,,,,,,,"143,687","498,366"
