month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1.11715,1.12355,1.10925,1.11340,+.00630,1.11355,"12,073","176,430"
APR 20,1.12160,1.12565,1.10585,1.11800,+.00985,1.11905,389,"1,564"
MAY 20,1.12170,1.13000,1.11410,1.11965,+.01020,1.12135,45,"3,001"
JUN 20,1.12140,1.12780,1.11280,1.12115,+.01025,1.12270,"196,538","578,855"
JLY 20,-,1.12200,-,1.12200,+.01020,1.12360,0,1
SEP 20,1.11900,1.13040,1.11630,1.12425,+.01005,1.12570,809,"2,665"
DEC 20,1.12385,1.13300,1.12055,1.12700,+.01010,1.12840,169,"1,609"
MAR 21,1.13500,1.13500,1.12550,1.12705,+.00955,1.13110,17,184
JUN 21,-,1.12705,-,1.12705,+.00960,1.13415,0,130
SEP 21,-,-,-,-,+.00965,1.13720,0,1
DEC 21,-,-,-,-,+.00970,1.14025,0,3
MAR 22,-,-,-,-,+.00975,1.14330,0,0
JUN 22,-,-,-,-,+.00910,1.14665,0,0
SEP 22,-,-,-,-,+.00840,1.15030,0,0
DEC 22,-,-,-,-,+.00780,1.15370,0,0
MAR 23,-,-,-,-,+.00725,1.15685,0,0
JUN 23,-,-,-,-,+.00655,1.16050,0,0
SEP 23,-,-,-,-,+.00590,1.16390,0,0
DEC 23,-,-,-,-,+.00530,1.16730,0,0
MAR 24,-,-,-,-,+.00465,1.17065,0,0
JUN 24,-,-,-,-,+.00400,1.17405,0,0
SEP 24,-,-,-,-,+.00340,1.17745,0,0
DEC 24,-,-,-,-,+.00275,1.18085,0,0
Total,,,,,,,"210,040","764,443"
2,0,2,0,0,3,1,6
