month,open,high,low,last,change,settle,volume,openInterest
FEB 19,1.12730,1.13030,1.12580A,1.12975,+.00270,1.13020,"3,455","2,097"
MAR 19,1.12840,1.13375,1.12765,1.13220,+.00275,1.13285,"191,430","518,647"
APR 19,1.13225,1.13620,1.13100,1.13485,+.00275,1.13570,"3,316",956
MAY 19,1.13500,1.13800B,1.13390A,1.13740B,+.00275,1.13835,"2,486",336
JUN 19,1.13760,1.14220,1.13670,1.14070,+.00270,1.14170,783,"9,839"
SEP 19,1.14640,1.15065,1.14640,1.15065,+.00270,1.15060,74,"1,448"
DEC 19,1.15720,1.16000,1.15535,1.15885,+.00265,1.15945,49,"4,329"
MAR 20,1.16550,1.16925B,1.16370A,1.16775A,+.00260,1.16865,30,325
JUN 20,-,-,-,-,+.00250,1.17715,0,3
SEP 20,-,-,-,-,+.00240,1.18565,0,2
DEC 20,-,-,-,-,+.00225,1.19410,0,0
MAR 21,-,-,-,-,+.00215,1.20230,0,0
JUN 21,-,-,-,-,+.00205,1.20980,0,0
SEP 21,-,-,-,-,+.00195,1.21730,0,0
DEC 21,-,-,-,-,+.00180,1.22480,0,0
MAR 22,-,-,-,-,+.00170,1.23230,0,0
JUN 22,-,-,-,-,+.00155,1.23975,0,0
SEP 22,-,-,-,-,+.00145,1.24785,0,0
DEC 22,-,-,-,-,+.00125,1.25530,0,0
MAR 23,-,-,-,-,+.00120,1.26225,0,0
JUN 23,-,-,-,-,+.00105,1.27030,0,0
SEP 23,-,-,-,-,+.00090,1.27780,0,0
DEC 23,-,-,-,-,+.00080,1.28530,0,0
Total,,,,,,,"201,623","537,982"
