month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1.13485,1.15020,1.13440,1.14660,+.01440,1.14660,"416,621","579,548"
APR 20,1.13975,1.15100,1.13740,1.14795,+.01445,1.14810,635,"1,704"
MAY 20,1.13685,1.15210,1.13685,1.14925,+.01445,1.14965,68,"2,659"
JUN 20,1.13915,1.15450,1.13815,1.15100,+.01455,1.15090,"71,418","93,577"
JLY 20,1.14680,1.14715,1.14680,1.14680,+.01435,1.15185,1,1
SEP 20,1.14285,1.15715,1.14275,1.15400,+.01430,1.15420,492,"2,540"
DEC 20,1.14900,1.16010,1.14690,1.15645,+.01390,1.15740,183,"1,428"
MAR 21,1.15130,1.16010,1.15130,1.15920,+.01410,1.16135,44,109
JUN 21,1.14610,1.16160,1.14610,1.16160,+.01385,1.16495,35,54
SEP 21,-,-,-,-,+.01355,1.16855,0,1
DEC 21,-,-,-,-,+.01320,1.17210,0,3
MAR 22,-,-,-,-,+.01295,1.17570,0,0
JUN 22,-,-,-,-,+.01300,1.17960,0,0
SEP 22,-,-,-,-,+.01310,1.18380,0,0
DEC 22,-,-,-,-,+.01320,1.18770,0,0
MAR 23,-,-,-,-,+.01325,1.19130,0,0
JUN 23,-,-,-,-,+.01335,1.19550,0,0
SEP 23,-,-,-,-,+.01340,1.19940,0,0
DEC 23,-,-,-,-,+.01350,1.20330,0,0
MAR 24,-,-,-,-,+.01355,1.20720,0,0
JUN 24,-,-,-,-,+.01365,1.21110,0,0
SEP 24,-,-,-,-,+.01375,1.21500,0,0
DEC 24,-,-,-,-,+.01380,1.21890,0,0
Total,,,,,,,"489,497","681,624"
2,0,2,0,0,3,0,9
