month,open,high,low,last,change,settle,volume,openInterest
APR 20,1.08380,1.08980,1.07570,1.08120,+.00285,1.07685,216,"4,247"
MAY 20,1.08495,1.09185,1.07785,1.08215,+.00280,1.07870,165,"2,702"
JUN 20,1.07730,1.09315,1.07665,1.08285,+.00280,1.07995,"195,167","565,424"
JLY 20,1.08635,1.09360,1.08025,1.08445,+.00280,1.08100,5,1
SEP 20,1.08125,1.09610,1.08095,1.08625,+.00275,1.08315,681,"3,613"
DEC 20,1.08860,1.09885,1.08535,1.08930,+.00255,1.08575,72,"2,047"
MAR 21,1.09200,1.09685,1.08910,1.09010,+.00265,1.08875,2,239
JUN 21,-,1.09570,-,1.09570,+.00280,1.09140,0,144
SEP 21,-,-,-,-,+.00300,1.09400,0,1
DEC 21,-,-,-,-,+.00320,1.09660,0,3
MAR 22,-,-,-,-,+.00330,1.09915,0,0
JUN 22,-,-,-,-,+.00345,1.10175,0,0
SEP 22,-,-,-,-,+.00355,1.10455,0,0
DEC 22,-,-,-,-,+.00370,1.10715,0,0
MAR 23,-,-,-,-,+.00380,1.10955,0,0
JUN 23,-,-,-,-,+.00395,1.11235,0,0
SEP 23,-,-,-,-,+.00410,1.11495,0,0
DEC 23,-,-,-,-,+.00415,1.11750,0,0
MAR 24,-,-,-,-,+.00430,1.12010,0,0
JUN 24,-,-,-,-,+.00440,1.12270,0,0
SEP 24,-,-,-,-,+.00455,1.12530,0,0
DEC 24,-,-,-,-,+.00465,1.12790,0,0
MAR 25,-,-,-,-,+.00480,1.13050,0,0
Total,,,,,,,"196,308","578,421"
2,0,2,0,0,3,2,4
