month,open,high,low,last,change,settle,volume,openInterest
APR 20,1.10310,1.11515,1.09640,1.11460,+.00740,1.11260,163,"4,218"
MAY 20,1.10430,1.11645,1.09820,1.11640,+.00770,1.11445,90,"2,075"
JUN 20,1.10700,1.11875,1.09910,1.11815,+.00770,1.11570,"198,735","546,282"
JLY 20,1.11300,1.11885,1.10080,1.11875,+.00770,1.11675,12,1
SEP 20,1.11140,1.12190,1.10260,1.12130,+.00780,1.11900,"1,051","3,605"
DEC 20,1.11730,1.12430,1.10525,1.12420,+.00790,1.12180,322,"2,018"
MAR 21,1.12050,1.12635,1.11030,1.12635,+.00805,1.12500,1,238
JUN 21,-,1.12805,1.11585,1.12805,+.00810,1.12770,0,144
SEP 21,-,-,-,-,+.00820,1.13030,0,1
DEC 21,-,-,-,-,+.00825,1.13285,0,3
MAR 22,-,-,-,-,+.00830,1.13545,0,0
JUN 22,-,-,-,-,+.00840,1.13825,0,0
SEP 22,-,-,-,-,+.00860,1.14140,0,0
DEC 22,-,-,-,-,+.00870,1.14430,0,0
MAR 23,-,-,-,-,+.00880,1.14695,0,0
JUN 23,-,-,-,-,+.00895,1.15005,0,0
SEP 23,-,-,-,-,+.00910,1.15295,0,0
DEC 23,-,-,-,-,+.00925,1.15585,0,0
MAR 24,-,-,-,-,+.00940,1.15875,0,0
JUN 24,-,-,-,-,+.00950,1.16165,0,0
SEP 24,-,-,-,-,+.00965,1.16455,0,0
DEC 24,-,-,-,-,+.00980,1.16745,0,0
MAR 25,-,-,-,-,+.00995,1.17035,0,0
Total,,,,,,,"200,374","558,585"
2,0,2,0,0,3,2,7
