month,open,high,low,last,change,settle,volume,openInterest
APR 20,1.10105,1.10650,1.08185,1.09325,-.01260,1.08950,353,"1,550"
MAY 20,1.10640,1.10810,1.08480,1.09525,-.01245,1.09150,219,"2,995"
JUN 20,1.10515,1.10945,1.08500,1.09715,-.01230,1.09265,"236,112","578,472"
JLY 20,-,-,1.09475,1.09475,-.01195,1.09380,0,1
SEP 20,1.10880,1.11200,1.08825,1.10030,-.01215,1.09570,"1,069","3,017"
DEC 20,1.11060,1.11465,1.09165,1.10240,-.01210,1.09850,418,"1,722"
MAR 21,1.11635,1.11665,1.09210,1.10260,-.01265,1.10100,43,217
JUN 21,1.11405,1.11500,1.09630,1.09705,-.01295,1.10375,16,138
SEP 21,-,-,-,-,-.01315,1.10655,0,1
DEC 21,-,-,-,-,-.01340,1.10935,0,3
MAR 22,-,-,-,-,-.01365,1.11215,0,0
JUN 22,-,-,-,-,-.01355,1.11550,0,0
SEP 22,-,-,-,-,-.01345,1.11910,0,0
DEC 22,-,-,-,-,-.01340,1.12245,0,0
MAR 23,-,-,-,-,-.01335,1.12555,0,0
JUN 23,-,-,-,-,-.01325,1.12915,0,0
SEP 23,-,-,-,-,-.01320,1.13250,0,0
DEC 23,-,-,-,-,-.01315,1.13585,0,0
MAR 24,-,-,-,-,-.01305,1.13920,0,0
JUN 24,-,-,-,-,-.01300,1.14255,0,0
SEP 24,-,-,-,-,-.01295,1.14590,0,0
DEC 24,-,-,-,-,-.01285,1.14925,0,0
MAR 25,-,-,-,-,-.01280,1.15260,0,0
Total,,,,,,,"238,230","588,116"
2,0,2,0,0,3,1,8
