month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1.11590,1.11615,1.11065,1.11095,-.00415,1.11135,153,"6,367"
MAR 20,1.11760,1.11820,1.11250,1.11295,-.00415,1.11325,"143,037","557,346"
APR 20,1.11815,1.11975,1.11490,1.11510,-.00415,1.11525,2,229
MAY 20,-,1.12215,1.11730,1.11750,-.00420,1.11765,0,0
JUN 20,1.12400,1.12445,1.11885,1.11920,-.00425,1.11955,423,"7,862"
SEP 20,1.12595,1.13040,1.12545,1.12555,-.00425,1.12570,19,873
DEC 20,1.13595,1.13595,1.13185,1.13185,-.00420,1.13170,1,723
MAR 21,-,-,1.13925,1.13925,-.00425,1.13790,0,14
JUN 21,-,-,-,-,-.00430,1.14370,0,0
SEP 21,-,-,-,-,-.00440,1.14945,0,1
DEC 21,-,-,-,-,-.00445,1.15525,0,0
MAR 22,-,-,-,-,-.00450,1.16095,0,0
JUN 22,-,-,-,-,-.00450,1.16665,0,0
SEP 22,-,-,-,-,-.00455,1.17275,0,0
DEC 22,-,-,-,-,-.00455,1.17845,0,0
MAR 23,-,-,-,-,-.00460,1.18370,0,0
JUN 23,-,-,-,-,-.00465,1.18980,0,0
SEP 23,-,-,-,-,-.00465,1.19550,0,0
DEC 23,-,-,-,-,-.00465,1.20120,0,0
MAR 24,-,-,-,-,-.00465,1.20690,0,0
JUN 24,-,-,-,-,-.00470,1.21255,0,0
SEP 24,-,-,-,-,-.00470,1.21825,0,0
DEC 24,-,-,-,-,-.00470,1.22395,0,0
Total,,,,,,,"143,635","573,415"
2,0,2,0,0,1,1,7
