month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1.08450,1.08870,1.08190,1.08630,-.00155,1.08565,"248,031","604,315"
APR 20,1.08665,1.09045,1.08385,1.08820,-.00155,1.08755,663,"1,397"
MAY 20,1.08750,1.09275,1.08610,1.09045,-.00160,1.08975,429,699
JUN 20,1.09050,1.09450,1.08780,1.09220,-.00155,1.09155,"4,292","14,092"
JLY 20,-,-,-,-,-.00165,1.09320,0,0
SEP 20,1.09565,1.09960,1.09365,1.09730,-.00175,1.09695,174,"1,305"
DEC 20,1.09850,1.10380,1.09795,1.10355,-.00195,1.10215,103,"1,183"
MAR 21,1.10710,1.10815,1.10635,1.10815,-.00220,1.10745,2,20
JUN 21,-,-,1.11400,1.11400,-.00240,1.11215,0,4
SEP 21,-,-,-,-,-.00265,1.11685,0,1
DEC 21,-,-,-,-,-.00285,1.12160,0,0
MAR 22,-,-,-,-,-.00310,1.12630,0,0
JUN 22,-,-,-,-,-.00330,1.13105,0,0
SEP 22,-,-,-,-,-.00360,1.13610,0,0
DEC 22,-,-,-,-,-.00385,1.14080,0,0
MAR 23,-,-,-,-,-.00410,1.14515,0,0
JUN 23,-,-,-,-,-.00435,1.15025,0,0
SEP 23,-,-,-,-,-.00460,1.15495,0,0
DEC 23,-,-,-,-,-.00490,1.15965,0,0
MAR 24,-,-,-,-,-.00515,1.16435,0,0
JUN 24,-,-,-,-,-.00540,1.16905,0,0
SEP 24,-,-,-,-,-.00570,1.17375,0,0
DEC 24,-,-,-,-,-.00590,1.17850,0,0
Total,,,,,,,"253,694","623,016"
2,0,2,0,0,2,2,4
