month,open,high,low,last,change,settle,volume,openInterest
APR 20,1.07040,1.08420,1.06555,1.07395,+.00765,1.07400,"3,144","1,575"
MAY 20,1.07525,1.08530,1.06730,1.07595,+.00775,1.07590,83,"2,674"
JUN 20,1.07315,1.08715,1.06710,1.07730,+.00800,1.07715,"219,579","569,168"
JLY 20,-,1.08100,-,1.07810,+.00805,1.07820,0,1
SEP 20,1.07435,1.09025,1.07005,1.08045,+.00810,1.08040,"1,101","3,667"
DEC 20,1.07970,1.09255,1.07300,1.08340,+.00835,1.08320,77,"2,000"
MAR 21,1.08525,1.09265,1.08525,1.08710,+.00830,1.08610,4,239
JUN 21,-,1.08980,-,1.08980,+.00815,1.08860,0,144
SEP 21,-,-,-,-,+.00800,1.09100,0,1
DEC 21,-,-,-,-,+.00780,1.09340,0,3
MAR 22,-,-,-,-,+.00770,1.09585,0,0
JUN 22,-,-,-,-,+.00740,1.09830,0,0
SEP 22,-,-,-,-,+.00710,1.10100,0,0
DEC 22,-,-,-,-,+.00680,1.10345,0,0
MAR 23,-,-,-,-,+.00655,1.10575,0,0
JUN 23,-,-,-,-,+.00620,1.10840,0,0
SEP 23,-,-,-,-,+.00590,1.11085,0,0
DEC 23,-,-,-,-,+.00565,1.11335,0,0
MAR 24,-,-,-,-,+.00530,1.11580,0,0
JUN 24,-,-,-,-,+.00505,1.11830,0,0
SEP 24,-,-,-,-,+.00475,1.12075,0,0
DEC 24,-,-,-,-,+.00445,1.12325,0,0
MAR 25,-,-,-,-,+.00415,1.12570,0,0
Total,,,,,,,"223,988","579,472"
2,0,2,0,0,3,2,3
