month,open,high,low,last,change,settle,volume,openInterest
JLY 19,1.12700,1.12870,1.12550,1.12550,+.00025,1.12600,655,844
AUG 19,1.12875,1.13140,1.12820,1.12910,+.00030,1.12915,699,906
SEP 19,1.13130,1.13440,1.13035,1.13125,+.00030,1.13160,"181,286","509,134"
OCT 19,1.13545,1.13595,1.13380A,1.13380A,+.00035,1.13405,158,831
DEC 19,1.13905,1.14190,1.13830,1.13915A,+.00035,1.13930,"1,389","4,277"
MAR 20,1.14900,1.14900,1.14700,1.14700,+.00040,1.14725,90,"7,659"
JUN 20,1.15490,1.15635,1.15440,1.15440,+.00045,1.15445,46,873
SEP 20,1.16140,1.16360B,1.16040A,1.16100A,+.00050,1.16140,13,137
DEC 20,-,-,-,-,+.00055,1.16825,0,108
MAR 21,-,-,-,-,+.00065,1.17515,0,0
JUN 21,-,-,-,-,+.00070,1.18205,0,0
SEP 21,-,-,-,-,+.00080,1.18885,0,0
DEC 21,-,-,-,-,+.00090,1.19560,0,0
MAR 22,-,-,-,-,+.00100,1.20235,0,0
JUN 22,-,-,-,-,+.00110,1.20910,0,0
SEP 22,-,-,-,-,+.00125,1.21640,0,0
DEC 22,-,-,-,-,+.00135,1.22315,0,0
MAR 23,-,-,-,-,+.00145,1.22940,0,0
JUN 23,-,-,-,-,+.00150,1.23665,0,0
SEP 23,-,-,-,-,+.00165,1.24345,0,0
DEC 23,-,-,-,-,+.00175,1.25020,0,0
MAR 24,-,-,-,-,+.00185,1.25695,0,0
JUN 24,-,-,-,-,+.00195,1.26370,0,0
Total,,,,,,,"184,336","524,769"
2,0,1,9,0,7,1,1
