month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1.11150,1.11365,1.10960,1.11005,UNCH,1.11135,258,"6,359"
MAR 20,1.11290,1.11560,1.11150,1.11190,UNCH,1.11325,"242,271","561,136"
APR 20,1.11595,1.11710,1.11390,1.11425,UNCH,1.11525,164,231
MAY 20,1.11640,1.11950,1.11630,1.11660,-.00005,1.11760,2,0
JUN 20,1.11970,1.12180,1.11785,1.11820,-.00005,1.11950,429,"7,924"
SEP 20,1.12520,1.12730,1.12430,1.12445,-.00015,1.12555,13,855
DEC 20,1.13170,1.13300,1.13090,1.13100,-.00025,1.13145,40,723
MAR 21,-,-,-,-,-.00035,1.13755,0,14
JUN 21,-,-,-,-,-.00055,1.14315,0,0
SEP 21,-,-,-,-,-.00065,1.14880,0,1
DEC 21,-,-,-,-,-.00080,1.15445,0,0
MAR 22,-,-,-,-,-.00090,1.16005,0,0
JUN 22,-,-,-,-,-.00100,1.16565,0,0
SEP 22,-,-,-,-,-.00110,1.17165,0,0
DEC 22,-,-,-,-,-.00120,1.17725,0,0
MAR 23,-,-,-,-,-.00130,1.18240,0,0
JUN 23,-,-,-,-,-.00135,1.18845,0,0
SEP 23,-,-,-,-,-.00145,1.19405,0,0
DEC 23,-,-,-,-,-.00155,1.19965,0,0
MAR 24,-,-,-,-,-.00170,1.20520,0,0
JUN 24,-,-,-,-,-.00175,1.21080,0,0
SEP 24,-,-,-,-,-.00185,1.21640,0,0
DEC 24,-,-,-,-,-.00195,1.22200,0,0
Total,,,,,,,"243,177","577,243"
2,0,2,0,0,1,2,1
