month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1.10460,1.10510,1.10245,1.10340,-.00145,1.10300,50,"3,029"
MAR 20,1.10625,1.10710,1.10425,1.10520,-.00145,1.10490,"156,263","574,257"
APR 20,1.10890,1.10890,1.10665,1.10685,-.00140,1.10690,164,728
MAY 20,-,1.11095,1.10900,1.10920,-.00145,1.10920,10,201
JUN 20,1.11205,1.11320,1.11045,1.11140,-.00145,1.11110,333,"7,700"
SEP 20,1.11740,1.11870,1.11595,1.11705,-.00160,1.11690,17,886
DEC 20,1.12125,1.12175,1.12125,1.12175,-.00150,1.12265,25,953
MAR 21,-,-,1.12990,1.12990,-.00170,1.12835,0,9
JUN 21,-,-,-,-,-.00175,1.13370,0,0
SEP 21,-,-,-,-,-.00190,1.13900,0,1
DEC 21,-,-,-,-,-.00200,1.14430,0,0
MAR 22,-,-,-,-,-.00210,1.14965,0,0
JUN 22,-,-,-,-,-.00215,1.15505,0,0
SEP 22,-,-,-,-,-.00220,1.16090,0,0
DEC 22,-,-,-,-,-.00225,1.16630,0,0
MAR 23,-,-,-,-,-.00230,1.17130,0,0
JUN 23,-,-,-,-,-.00240,1.17710,0,0
SEP 23,-,-,-,-,-.00245,1.18250,0,0
DEC 23,-,-,-,-,-.00250,1.18790,0,0
MAR 24,-,-,-,-,-.00260,1.19330,0,0
JUN 24,-,-,-,-,-.00265,1.19870,0,0
SEP 24,-,-,-,-,-.00270,1.20410,0,0
DEC 24,-,-,-,-,-.00280,1.20950,0,0
Total,,,,,,,"156,862","587,764"
2,0,2,0,0,1,2,7
