month,open,high,low,last,change,settle,volume,openInterest
APR 20,1.08900,1.10640,1.08870,1.10440,+.01750,1.10520,282,"4,215"
MAY 20,1.09165,1.10775,1.09045,1.10620,+.01715,1.10675,651,"2,627"
JUN 20,1.09230,1.10960,1.09090,1.10685,+.01715,1.10800,"205,562","548,213"
JLY 20,1.10650,1.11015,1.10605,1.10830,+.01710,1.10905,2,2
SEP 20,1.09625,1.11265,1.09435,1.11020,+.01710,1.11120,939,"3,646"
DEC 20,1.10645,1.11480,1.10315,1.11310,+.01725,1.11390,48,"2,047"
MAR 21,1.11000,1.11620,1.10850,1.11620,+.01725,1.11695,3,240
JUN 21,-,1.11680,-,1.11680,+.01740,1.11960,0,144
SEP 21,-,-,-,-,+.01745,1.12210,0,1
DEC 21,-,-,-,-,+.01755,1.12460,0,3
MAR 22,-,-,-,-,+.01770,1.12715,0,0
JUN 22,-,-,-,-,+.01785,1.12985,0,0
SEP 22,-,-,-,-,+.01805,1.13280,0,0
DEC 22,-,-,-,-,+.01830,1.13560,0,0
MAR 23,-,-,-,-,+.01845,1.13815,0,0
JUN 23,-,-,-,-,+.01865,1.14110,0,0
SEP 23,-,-,-,-,+.01885,1.14385,0,0
DEC 23,-,-,-,-,+.01905,1.14660,0,0
MAR 24,-,-,-,-,+.01925,1.14935,0,0
JUN 24,-,-,-,-,+.01945,1.15215,0,0
SEP 24,-,-,-,-,+.01965,1.15490,0,0
DEC 24,-,-,-,-,+.01985,1.15765,0,0
MAR 25,-,-,-,-,+.02005,1.16040,0,0
Total,,,,,,,"207,487","561,138"
2,0,2,0,0,3,2,6
