month,open,high,low,last,change,settle,volume,openInterest
FEB 19,1.14140,1.14140,1.13800,1.13800,-.00460,1.13755,"1,584","2,321"
MAR 19,1.14430,1.14475,1.14000,1.14020,-.00465,1.14020,"126,145","504,693"
APR 19,1.14605,1.14605,1.14400A,1.14400A,-.00465,1.14310,908,"1,090"
MAY 19,1.14615,1.14620,1.14595,1.14595,-.00465,1.14575,"1,353",120
JUN 19,1.15280,1.15300,1.14910,1.14920,-.00470,1.14915,"1,054","9,617"
SEP 19,1.15815,1.15815,1.15815,1.15815,-.00470,1.15810,78,"1,371"
DEC 19,1.16960,1.16960,1.16840,1.16840,-.00465,1.16715,24,"4,368"
MAR 20,1.17790,1.17790,1.17635A,1.17635A,-.00475,1.17630,24,288
JUN 20,-,-,-,-,-.00490,1.18480,0,0
SEP 20,-,-,-,-,-.00500,1.19330,0,0
DEC 20,-,-,-,-,-.00500,1.20185,0,0
MAR 21,-,-,-,-,-.00515,1.20995,0,0
JUN 21,-,-,-,-,-.00520,1.21745,0,0
SEP 21,-,-,-,-,-.00525,1.22500,0,0
DEC 21,-,-,-,-,-.00530,1.23250,0,0
MAR 22,-,-,-,-,-.00540,1.24000,0,0
JUN 22,-,-,-,-,-.00545,1.24750,0,0
SEP 22,-,-,-,-,-.00550,1.25560,0,0
DEC 22,-,-,-,-,-.00560,1.26310,0,0
MAR 23,-,-,-,-,-.00565,1.27005,0,0
JUN 23,-,-,-,-,-.00570,1.27815,0,0
SEP 23,-,-,-,-,-.00580,1.28565,0,0
DEC 23,-,-,-,-,-.00585,1.29315,0,0
Total,,,,,,,"131,170","523,868"
