month,open,high,low,last,change,settle,volume,openInterest
JUN 19,1.12125,1.12475,1.12045,1.12375B,+.00305,1.12390,"7,585","62,797"
JLY 19,1.12400,1.12740,1.12310,1.12435,+.00090,1.12435,"1,264","1,170"
AUG 19,1.12795,1.12920B,1.12650,1.12820A,+.00090,1.12750,"1,152",592
SEP 19,1.12950,1.13295,1.12850,1.12990,+.00095,1.12990,"131,773","473,702"
OCT 19,-,-,-,-,+.00120,1.13220,520,0
DEC 19,1.13725,1.14000,1.13640,1.13730B,+.00100,1.13730,158,"3,395"
MAR 20,1.14340,1.14720,1.14335,1.14480,+.00110,1.14490,17,"7,498"
JUN 20,-,1.15140B,-,1.15140B,+.00125,1.15180,0,871
SEP 20,-,1.15945B,-,1.15805A,+.00125,1.15825,0,108
DEC 20,-,-,-,-,+.00140,1.16490,0,108
MAR 21,-,-,-,-,+.00150,1.17145,0,0
JUN 21,-,-,-,-,+.00160,1.17805,0,0
SEP 21,-,-,-,-,+.00160,1.18450,0,0
DEC 21,-,-,-,-,+.00155,1.19095,0,0
MAR 22,-,-,-,-,+.00150,1.19740,0,0
JUN 22,-,-,-,-,+.00145,1.20385,0,0
SEP 22,-,-,-,-,+.00140,1.21080,0,0
DEC 22,-,-,-,-,+.00140,1.21725,0,0
MAR 23,-,-,-,-,+.00135,1.22320,0,0
JUN 23,-,-,-,-,+.00130,1.23015,0,0
SEP 23,-,-,-,-,+.00125,1.23660,0,0
DEC 23,-,-,-,-,+.00120,1.24305,0,0
MAR 24,-,-,-,-,+.00120,1.24950,0,0
Total,,,,,,,"142,469","550,241"
