month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1.10980,1.10980,1.10525,1.10700,-.00260,1.10735,"1,010","2,716"
MAR 20,1.11165,1.11200,1.10610,1.10890,-.00260,1.10925,"179,706","578,656"
APR 20,1.11220,1.11250,1.10930,1.11085,-.00260,1.11120,892,970
MAY 20,1.11285,1.11285,1.11175,1.11285,-.00265,1.11345,1,199
JUN 20,1.11770,1.11790,1.11230,1.11500,-.00255,1.11535,"1,205","8,101"
SEP 20,1.11900,1.12105,1.11890,1.12085,-.00260,1.12105,201,930
DEC 20,1.12730,1.12785,1.12395,1.12600,-.00260,1.12660,77,"1,014"
MAR 21,-,-,1.13265,1.13265,-.00260,1.13225,0,14
JUN 21,1.14260,1.14260,1.13970,1.13970,-.00260,1.13740,1,0
SEP 21,-,-,-,-,-.00260,1.14255,0,1
DEC 21,-,-,-,-,-.00250,1.14775,0,0
MAR 22,-,-,-,-,-.00255,1.15290,0,0
JUN 22,-,-,-,-,-.00245,1.15815,0,0
SEP 22,-,-,-,-,-.00245,1.16375,0,0
DEC 22,-,-,-,-,-.00245,1.16895,0,0
MAR 23,-,-,-,-,-.00245,1.17375,0,0
JUN 23,-,-,-,-,-.00235,1.17940,0,0
SEP 23,-,-,-,-,-.00235,1.18460,0,0
DEC 23,-,-,-,-,-.00235,1.18980,0,0
MAR 24,-,-,-,-,-.00230,1.19500,0,0
JUN 24,-,-,-,-,-.00225,1.20025,0,0
SEP 24,-,-,-,-,-.00225,1.20545,0,0
DEC 24,-,-,-,-,-.00220,1.21065,0,0
Total,,,,,,,"183,093","592,601"
2,0,2,0,0,2,0,3
