month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1.08945,1.09215,1.08675,1.08980,+.00175,1.09115,"272,156","600,039"
APR 20,1.08970,1.09395,1.08870,1.09160,+.00175,1.09300,996,"1,509"
MAY 20,1.09270,1.09615,1.09090,1.09380,+.00175,1.09520,980,849
JUN 20,1.09505,1.09800,1.09260,1.09555,+.00170,1.09690,"10,598","20,072"
JLY 20,-,-,-,-,+.00170,1.09855,0,0
SEP 20,1.10125,1.10315,1.09850,1.10105,+.00160,1.10210,190,"1,798"
DEC 20,1.10430,1.10700,1.10425,1.10700,+.00150,1.10715,94,"1,258"
MAR 21,1.11070,1.11115,1.11030,1.11040,+.00140,1.11225,19,33
JUN 21,-,-,-,-,+.00150,1.11695,0,4
SEP 21,-,-,-,-,+.00150,1.12160,0,1
DEC 21,-,-,-,-,+.00155,1.12630,0,0
MAR 22,-,-,-,-,+.00155,1.13095,0,0
JUN 22,-,-,-,-,+.00165,1.13570,0,0
SEP 22,-,-,-,-,+.00165,1.14075,0,0
DEC 22,-,-,-,-,+.00170,1.14550,0,0
MAR 23,-,-,-,-,+.00175,1.14985,0,0
JUN 23,-,-,-,-,+.00180,1.15495,0,0
SEP 23,-,-,-,-,+.00180,1.15965,0,0
DEC 23,-,-,-,-,+.00185,1.16440,0,0
MAR 24,-,-,-,-,+.00190,1.16910,0,0
JUN 24,-,-,-,-,+.00190,1.17380,0,0
SEP 24,-,-,-,-,+.00195,1.17855,0,0
DEC 24,-,-,-,-,+.00200,1.18325,0,0
Total,,,,,,,"285,033","625,563"
2,0,2,0,0,2,2,6
