month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1.08670,1.09035,1.08430,1.08950,+.00375,1.08940,"256,909","602,955"
APR 20,1.08865,1.09215,1.08625,1.09140,+.00370,1.09125,509,"1,598"
MAY 20,1.09145,1.09435,1.08850,1.09365,+.00370,1.09345,"1,302",711
JUN 20,1.09255,1.09610,1.09020,1.09535,+.00365,1.09520,"12,057","15,517"
JLY 20,-,-,-,-,+.00365,1.09685,0,0
SEP 20,1.09905,1.10090,1.09605,1.10090,+.00355,1.10050,159,"1,335"
DEC 20,1.10360,1.10550,1.10360,1.10510,+.00350,1.10565,84,"1,209"
MAR 21,1.11030,1.11030,1.11030,1.11030,+.00340,1.11085,23,21
JUN 21,-,1.11260,-,1.11260,+.00330,1.11545,0,4
SEP 21,-,-,-,-,+.00325,1.12010,0,1
DEC 21,-,-,-,-,+.00315,1.12475,0,0
MAR 22,-,-,-,-,+.00310,1.12940,0,0
JUN 22,-,-,-,-,+.00300,1.13405,0,0
SEP 22,-,-,-,-,+.00300,1.13910,0,0
DEC 22,-,-,-,-,+.00300,1.14380,0,0
MAR 23,-,-,-,-,+.00295,1.14810,0,0
JUN 23,-,-,-,-,+.00290,1.15315,0,0
SEP 23,-,-,-,-,+.00290,1.15785,0,0
DEC 23,-,-,-,-,+.00290,1.16255,0,0
MAR 24,-,-,-,-,+.00285,1.16720,0,0
JUN 24,-,-,-,-,+.00285,1.17190,0,0
SEP 24,-,-,-,-,+.00285,1.17660,0,0
DEC 24,-,-,-,-,+.00275,1.18125,0,0
Total,,,,,,,"271,043","623,351"
2,0,2,0,0,2,2,5
