month,open,high,low,last,change,settle,volume,openInterest
DEC 19,1.10680,1.11020,1.10670,1.10965,+.00315,1.11005,"304,031","485,650"
JAN 20,1.10925,1.11275,1.10925,1.11235,+.00325,1.11265,"2,172","3,613"
FEB 20,1.11220,1.11480,1.11205,1.11480,+.00325,1.11505,102,"1,486"
MAR 20,1.11365,1.11715,1.11355,1.11670,+.00325,1.11700,"200,569","171,964"
APR 20,-,-,-,-,+.00330,1.11895,0,1
JUN 20,1.12125,1.12320,1.12080,1.12320,+.00330,1.12330,191,"2,213"
SEP 20,1.12880,1.12880,1.12880,1.12880,+.00340,1.12945,11,680
DEC 20,1.13470,1.13470,1.13470,1.13470,+.00345,1.13545,14,642
MAR 21,-,-,-,-,+.00355,1.14140,0,0
JUN 21,-,-,-,-,+.00370,1.14735,0,0
SEP 21,-,-,-,-,+.00380,1.15330,0,1
DEC 21,-,-,-,-,+.00395,1.15930,0,0
MAR 22,-,-,-,-,+.00400,1.16515,0,0
JUN 22,-,-,-,-,+.00410,1.17105,0,0
SEP 22,-,-,-,-,+.00415,1.17735,0,0
DEC 22,-,-,-,-,+.00425,1.18325,0,0
MAR 23,-,-,-,-,+.00430,1.18865,0,0
JUN 23,-,-,-,-,+.00440,1.19500,0,0
SEP 23,-,-,-,-,+.00445,1.20085,0,0
DEC 23,-,-,-,-,+.00450,1.20675,0,0
MAR 24,-,-,-,-,+.00460,1.21265,0,0
JUN 24,-,-,-,-,+.00465,1.21850,0,0
SEP 24,-,-,-,-,+.00475,1.22440,0,0
Total,,,,,,,"507,090","666,250"
2,0,1,9,1,2,1,0
