month,open,high,low,last,change,settle,volume,openInterest
APR 20,1.08760,1.08875,1.08310,1.08545,-.00430,1.08620,239,"3,885"
MAY 20,1.09060,1.09085,1.08435,1.08660,-.00440,1.08735,170,"2,061"
JUN 20,1.09155,1.09245,1.08510,1.08770,-.00445,1.08830,"130,074","542,595"
JLY 20,-,-,1.08660,1.08860,-.00440,1.08930,0,41
SEP 20,1.09195,1.09380,1.08840,1.09035,-.00445,1.09120,83,"3,746"
DEC 20,1.09550,1.09620,1.09130,1.09305,-.00425,1.09410,64,"1,871"
MAR 21,1.09850,1.09885,1.09455,1.09635,-.00425,1.09695,22,275
JUN 21,-,-,1.09680,1.09890,-.00420,1.09945,19,198
SEP 21,-,-,-,-,-.00440,1.10215,0,12
DEC 21,-,-,-,-,-.00450,1.10475,0,13
MAR 22,-,-,-,-,-.00465,1.10730,0,0
JUN 22,-,-,-,-,-.00475,1.11030,0,0
SEP 22,-,-,-,-,-.00475,1.11380,0,0
DEC 22,-,-,-,-,-.00480,1.11700,0,0
MAR 23,-,-,-,-,-.00485,1.12000,0,0
JUN 23,-,-,-,-,-.00490,1.12345,0,0
SEP 23,-,-,-,-,-.00495,1.12665,0,0
DEC 23,-,-,-,-,-.00500,1.12990,0,0
MAR 24,-,-,-,-,-.00505,1.13310,0,0
JUN 24,-,-,-,-,-.00505,1.13635,0,0
SEP 24,-,-,-,-,-.00510,1.13955,0,0
DEC 24,-,-,-,-,-.00515,1.14280,0,0
MAR 25,-,-,-,-,-.00520,1.14600,0,0
Total,,,,,,,"130,671","554,697"
2,0,2,0,0,4,0,8
