month,open,high,low,last,change,settle,volume,openInterest
MAR 19,1.12015,1.12535,1.11925,1.12400,+.00590,1.12500,"239,607","459,892"
APR 19,1.12290,1.12780,1.12200,1.12665B,+.00595,1.12770,"1,049","1,321"
MAY 19,1.12760,1.13015,1.12760,1.12960,+.00595,1.13030,"1,139",700
JUN 19,1.12860,1.13390,1.12780,1.13270,+.00600,1.13360,"48,032","77,553"
JLY 19,-,1.13285B,-,1.13285B,+.00600,1.13625,0,1
SEP 19,1.13785,1.14210,1.13765,1.14205,+.00605,1.14225,467,"4,345"
DEC 19,1.14625,1.15020,1.14625,1.15005,+.00610,1.15095,20,"4,855"
MAR 20,1.15970,1.16005B,1.15925A,1.15925A,+.00605,1.15995,19,533
JUN 20,1.16810,1.16810,1.16810,1.16810,+.00595,1.16825,7,79
SEP 20,1.17400,1.17400,1.17400,1.17400,+.00590,1.17655,2,13
DEC 20,-,-,-,-,+.00585,1.18485,0,55
MAR 21,-,-,-,-,+.00575,1.19310,0,0
JUN 21,-,-,-,-,+.00575,1.20055,0,0
SEP 21,-,-,-,-,+.00575,1.20805,0,0
DEC 21,-,-,-,-,+.00570,1.21550,0,0
MAR 22,-,-,-,-,+.00575,1.22300,0,0
JUN 22,-,-,-,-,+.00570,1.23045,0,0
SEP 22,-,-,-,-,+.00570,1.23850,0,0
DEC 22,-,-,-,-,+.00565,1.24595,0,0
MAR 23,-,-,-,-,+.00565,1.25285,0,0
JUN 23,-,-,-,-,+.00560,1.26090,0,0
SEP 23,-,-,-,-,+.00565,1.26840,0,0
DEC 23,-,-,-,-,+.00560,1.27585,0,0
Total,,,,,,,"290,342","549,347"
