month,open,high,low,last,change,settle,volume,openInterest
AUG 19,1510.4,1531.4,1483.7,1501.7,-3.1,1502.2,672,"2,183"
SEP 19,1512.3,1536.0,1480.0,1502.5,-3.4,1504.3,"6,272","3,835"
OCT 19,1515.4,1539.5,1483.0,1506.2,-3.0,1507.9,"18,790","46,722"
DEC 19,1522.3,1546.1,1488.9,1512.4,-3.1,1514.1,"617,602","457,387"
FEB 20,1529.5,1550.4,1495.6,1519.3,-3.0,1520.2,"7,070","46,522"
APR 20,1533.7,1556.0,1500.4,1523.6,-2.9,1525.2,"4,514","22,098"
JUN 20,1541.8,1559.1,1506.6,1524.1,-2.7,1529.3,"1,534","19,314"
AUG 20,1548.5,1548.5,1531.2,1531.2,-2.4,1533.5,31,"2,358"
OCT 20,1559.3,1565.7,1559.3,1564.8,-2.3,1537.2,12,146
DEC 20,1556.2,1571.7,1523.1,1537.3,-2.3,1540.7,65,"2,574"
FEB 21,-,-,-,-,-2.3,1544.4,0,27
APR 21,-,-,-,-,-2.3,1547.7,0,0
JUN 21,1573.9,1573.9,1573.9,1573.9,-2.3,1550.9,1,721
DEC 21,-,-,-,-,-2.3,1561.5,0,449
JUN 22,-,-,-,-,-2.3,1572.2,0,6
DEC 22,-,-,-,-,-2.3,1582.9,0,40
JUN 23,-,-,-,-,-2.3,1593.1,0,5
DEC 23,-,-,-,-,-2.3,1604.0,0,2
JUN 24,-,-,-,-,-2.3,1616.4,0,1
DEC 24,-,-,-,-,-2.3,1626.9,0,3
JUN 25,-,-,-,-,-2.3,1638.0,0,1
Total,,,,,,,"656,563","604,394"
2,0,1,9,0,8,1,3
