month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1619.3,1645.0,1619.3,1642.4,+28.0,1644.6,186,370
MAR 20,1620.4,1648.1,1618.6,1642.3,+27.7,1645.1,"2,323","2,683"
APR 20,1623.6,1652.1,1621.6,1645.9,+28.3,1648.8,"490,484","534,602"
JUN 20,1628.3,1657.4,1627.6,1652.1,+28.4,1654.6,"20,423","105,272"
AUG 20,1634.1,1662.5,1634.1,1658.0,+28.4,1659.9,"3,341","31,811"
OCT 20,1638.1,1666.6,1637.7,1662.0,+28.3,1664.5,"1,329","9,516"
DEC 20,1645.5,1671.2,1642.4,1666.5,+28.3,1669.1,"1,861","33,372"
FEB 21,1656.2,1674.0,1656.2,1672.2,+28.3,1673.9,617,"8,486"
APR 21,1672.3,1678.1,1672.3,1677.0,+28.2,1678.0,77,700
JUN 21,1676.3,1678.9,1676.2,1676.2,+28.2,1681.8,17,"2,438"
AUG 21,-,-,-,-,+28.3,1686.3,0,3
OCT 21,-,-,-,-,+28.3,1690.2,0,0
DEC 21,1671.4,1692.8,1671.4,1690.7,+28.3,1694.2,23,"1,031"
JUN 22,-,1691.0,-,1691.0,+28.3,1703.1,0,4
DEC 22,1685.0,1712.5,1685.0,1712.5,+28.3,1712.0,4,35
JUN 23,-,-,-,-,+28.3,1721.4,0,5
DEC 23,-,-,-,-,+28.3,1730.7,0,2
JUN 24,-,-,-,-,+28.3,1740.2,0,1
DEC 24,1748.3,1748.3,1748.3,1748.3,+28.3,1749.3,1,3
JUN 25,-,-,-,-,+28.3,1758.1,0,0
DEC 25,-,-,-,-,+28.3,1767.2,0,0
Total,,,,,,,"520,686","730,334"
2,0,2,0,0,2,2,1
