month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1594.5,1645.3,1594.0,1633.6,+49.8,1642.1,559,153
APR 20,1586.0,1650.5,1585.9,1633.7,+49.6,1644.4,"415,038","466,779"
MAY 20,1596.2,1651.4,1596.2,1639.5,+49.5,1646.6,100,26
JUN 20,1594.3,1654.7,1594.3,1638.1,+49.4,1648.9,"33,094","123,291"
AUG 20,1598.8,1658.5,1598.8,1644.2,+49.0,1652.7,"3,644","34,138"
OCT 20,1605.5,1659.4,1605.0,1651.2,+48.8,1655.7,655,"10,913"
DEC 20,1606.5,1663.8,1606.5,1650.0,+49.1,1658.8,"2,780","33,074"
FEB 21,1611.0,1665.3,1611.0,1660.0,+49.0,1661.8,253,"11,627"
APR 21,-,-,-,-,+49.3,1664.1,54,"1,888"
JUN 21,1627.9,1669.3,1627.9,1668.1,+49.4,1666.1,43,"2,395"
AUG 21,-,-,-,-,+49.4,1670.0,0,49
OCT 21,-,-,-,-,+49.4,1673.9,5,1
DEC 21,-,1660.0,-,1660.0,+49.4,1675.6,17,"1,615"
JUN 22,-,-,-,-,+49.4,1684.5,0,4
DEC 22,1685.0,1685.0,1685.0,1685.0,+49.4,1693.4,2,46
JUN 23,-,-,-,-,+49.4,1702.8,0,6
DEC 23,-,-,-,-,+49.4,1712.1,0,2
JUN 24,-,-,-,-,+49.4,1721.6,0,1
DEC 24,-,-,-,-,+49.4,1730.7,0,6
JUN 25,-,-,-,-,+49.4,1739.5,0,0
DEC 25,-,-,-,-,+49.4,1748.6,0,0
Total,,,,,,,"456,244","686,014"
2,0,2,0,0,3,0,3
