month,open,high,low,last,change,settle,volume,openInterest
DEC 19,-,-,1469.6,1473.5,-2.0,1472.6,250,746
JAN 20,1476.7,1480.0,1470.5,1475.2,-2.3,1474.7,768,"3,354"
FEB 20,1480.4,1483.6,1474.3,1479.3,-1.9,1478.7,"183,750","510,594"
APR 20,1486.2,1489.4,1480.2,1484.8,-2.0,1484.4,"4,972","98,695"
JUN 20,1491.6,1494.8,1486.0,1489.9,-2.0,1489.9,"3,165","63,024"
AUG 20,1497.2,1499.5,1490.9,1495.1,-2.3,1495.1,"1,009","19,601"
OCT 20,-,-,-,-,-2.4,1499.8,386,"7,211"
DEC 20,1506.4,1509.2,1500.7,1504.0,-2.5,1504.3,"1,134","10,519"
FEB 21,1511.3,1511.3,1511.3,1511.3,-2.5,1508.8,158,598
APR 21,-,-,-,-,-2.5,1513.0,0,31
JUN 21,1519.4,1519.4,1519.4,1519.4,-2.5,1516.8,1,"1,718"
AUG 21,-,-,-,-,-2.5,1521.0,0,1
OCT 21,-,-,-,-,-2.5,1524.9,0,0
DEC 21,-,-,-,-,-2.5,1528.9,0,830
JUN 22,-,-,-,-,-2.5,1537.8,0,4
DEC 22,-,-,-,-,-2.5,1546.7,0,49
JUN 23,-,-,-,-,-2.5,1556.1,0,5
DEC 23,-,-,-,-,-2.5,1565.4,0,2
JUN 24,-,-,-,-,-2.5,1574.9,0,1
DEC 24,-,-,-,-,-2.5,1584.0,0,3
JUN 25,-,-,-,-,-2.5,1592.8,0,1
Total,,,,,,,"195,593","716,987"
2,0,1,9,1,2,1,8
