month,open,high,low,last,change,settle,volume,openInterest
AUG 19,1493.5,1527.6,1493.3,1527.2,+29.3,1526.6,983,"1,387"
SEP 19,1498.2,1530.2,1493.4,1526.8,+29.2,1527.9,"2,725","3,195"
OCT 19,1502.3,1534.0,1496.9,1530.5,+29.1,1531.4,"9,274","47,619"
DEC 19,1508.8,1540.3,1503.0,1536.9,+29.1,1537.6,"460,069","441,810"
FEB 20,1513.7,1545.3,1509.0,1542.3,+29.2,1543.5,"6,442","47,594"
APR 20,1517.8,1550.0,1514.0,1549.1,+29.1,1548.4,"2,077","26,594"
JUN 20,1518.0,1554.0,1518.0,1551.9,+29.1,1552.5,512,"21,608"
AUG 20,1523.5,1557.1,1522.8,1557.1,+29.0,1556.4,625,"3,401"
OCT 20,-,-,-,-,+29.0,1560.0,0,364
DEC 20,1539.0,1563.5,1537.3,1562.2,+29.1,1563.5,174,"3,575"
FEB 21,-,-,-,-,+29.1,1567.2,0,27
APR 21,-,-,-,-,+29.1,1570.2,0,0
JUN 21,-,-,-,-,+29.1,1573.0,30,721
DEC 21,-,-,-,-,+29.0,1581.3,46,449
JUN 22,-,-,-,-,+29.0,1589.6,0,6
DEC 22,-,-,-,-,+28.7,1597.8,0,40
JUN 23,-,-,-,-,+28.2,1605.5,0,5
DEC 23,-,-,-,-,+28.2,1613.9,0,2
JUN 24,-,-,-,-,+28.2,1622.7,0,1
DEC 24,-,-,-,-,+28.2,1628.8,0,3
JUN 25,-,-,-,-,+28.2,1639.9,0,1
Total,,,,,,,"482,957","598,402"
2,0,1,9,0,8,2,3
