month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1592.9,1593.3,1568.2,1576.1,-5.7,1577.2,"1,062","4,979"
MAR 20,1594.6,1595.1,1570.5,1578.1,-5.4,1579.5,"1,602","3,348"
APR 20,1597.8,1598.5,1573.2,1581.0,-5.5,1582.4,"322,250","505,547"
JUN 20,1603.6,1603.9,1579.1,1586.7,-5.5,1588.3,"3,969","85,272"
AUG 20,1605.9,1605.9,1585.0,1593.6,-5.6,1593.8,"1,249","31,627"
OCT 20,1610.4,1610.4,1596.7,1599.0,-5.5,1599.0,466,"8,416"
DEC 20,1618.8,1619.6,1595.0,1602.8,-5.4,1604.0,"1,015","30,188"
FEB 21,1611.2,1611.2,1602.3,1602.3,-5.1,1609.0,214,"5,960"
APR 21,1606.0,1606.0,1606.0,1606.0,-5.1,1612.9,2,621
JUN 21,-,-,-,-,-5.1,1616.8,0,"1,980"
AUG 21,-,-,-,-,-5.1,1621.0,0,3
OCT 21,-,-,-,-,-5.1,1624.9,0,0
DEC 21,1635.5,1635.5,1625.5,1627.5,-5.1,1628.9,10,811
JUN 22,-,-,-,-,-5.1,1637.8,0,4
DEC 22,-,-,-,-,-5.1,1646.7,0,49
JUN 23,-,-,-,-,-5.1,1656.1,0,5
DEC 23,-,-,-,-,-5.1,1665.4,0,2
JUN 24,-,-,-,-,-5.1,1674.9,0,1
DEC 24,-,-,-,-,-5.1,1684.0,0,3
JUN 25,-,-,-,-,-5.1,1692.8,0,1
DEC 25,-,-,-,-,-5.1,1701.9,0,0
Total,,,,,,,"331,839","678,817"
2,0,2,0,0,2,0,3
