month,open,high,low,last,change,settle,volume,openInterest
MAR 20,-,-,-,-,-26.2,1623.9,0,3
APR 20,1640.4,1647.2,1611.4,1630.6,-26.2,1625.0,"101,295","57,868"
MAY 20,1649.9,1653.1,1629.6,1644.2,-14.7,1641.3,"3,030","1,415"
JUN 20,1653.4,1661.0,1630.7,1654.0,-6.2,1654.1,"160,162","345,366"
AUG 20,1656.2,1660.3,1631.5,1655.5,-5.9,1654.6,"13,086","52,115"
OCT 20,1657.0,1657.0,1633.8,1656.4,-6.5,1654.9,"2,856","12,449"
DEC 20,1653.6,1659.3,1631.9,1651.0,-7.0,1655.0,"6,571","39,809"
FEB 21,1642.5,1659.0,1638.5,1655.0,-7.1,1656.4,"2,982","11,057"
APR 21,1647.1,1647.1,1647.1,1647.1,-7.3,1657.7,268,"2,237"
JUN 21,1640.0,1640.0,1640.0,1640.0,-7.3,1659.1,217,"2,515"
AUG 21,-,-,-,-,-7.3,1661.0,0,70
OCT 21,-,-,1662.8,1662.8,-7.3,1663.1,0,11
DEC 21,1660.0,1660.0,1651.5,1651.5,-7.3,1663.6,25,"1,672"
JUN 22,-,-,-,-,-7.3,1672.5,0,18
DEC 22,-,-,-,-,-7.3,1681.4,0,46
JUN 23,-,-,-,-,-7.3,1690.8,0,5
DEC 23,-,-,-,-,-7.3,1700.1,0,2
JUN 24,-,-,-,-,-7.3,1709.6,0,1
DEC 24,-,-,-,-,-7.3,1718.7,0,6
JUN 25,-,-,-,-,-7.3,1727.5,0,0
DEC 25,-,-,-,-,-7.3,1736.6,0,0
Total,,,,,,,"290,492","526,665"
2,0,2,0,0,3,2,7
