month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1575.8,1582.4,1574.8,1581.8,+7.6,1582.7,68,726
MAR 20,1577.5,1585.3,1573.6,1584.6,+7.5,1583.8,687,"2,751"
APR 20,1579.0,1588.2,1576.0,1586.9,+7.6,1586.4,"227,634","497,150"
JUN 20,1585.3,1593.6,1581.9,1592.3,+7.4,1591.9,"16,941","90,926"
AUG 20,1590.6,1598.8,1588.3,1598.8,+7.5,1597.1,"3,624","29,949"
OCT 20,1599.1,1602.2,1598.7,1602.2,+7.4,1602.0,331,"9,524"
DEC 20,1601.0,1608.4,1597.3,1608.4,+7.3,1606.9,"1,603","31,586"
FEB 21,1604.1,1612.2,1604.1,1611.7,+7.3,1611.7,766,"7,723"
APR 21,-,-,-,-,+7.1,1615.9,27,688
JUN 21,-,-,-,-,+7.1,1619.9,0,"2,079"
AUG 21,-,-,-,-,+7.1,1624.1,0,3
OCT 21,-,-,-,-,+7.1,1628.0,0,0
DEC 21,1626.0,1628.8,1626.0,1628.8,+7.1,1632.0,7,901
JUN 22,-,-,-,-,+7.1,1640.9,0,4
DEC 22,-,-,-,-,+7.1,1649.8,0,51
JUN 23,-,-,-,-,+7.1,1659.2,0,5
DEC 23,-,-,-,-,+7.1,1668.5,0,2
JUN 24,-,-,-,-,+7.1,1678.0,0,1
DEC 24,-,-,-,-,+7.1,1687.1,0,3
JUN 25,1681.0,1681.0,1681.0,1681.0,+7.1,1695.9,1,1
DEC 25,-,-,-,-,+7.1,1705.0,0,0
Total,,,,,,,"251,689","674,073"
2,0,2,0,0,2,1,4
