month,open,high,low,last,change,settle,volume,openInterest
AUG 19,1504.9,1505.0,1498.8,1503.5,UNCH,1504.6,350,894
SEP 19,1506.0,1508.1,1497.1,1502.6,-.2,1506.1,"2,103","3,646"
OCT 19,1511.6,1512.1,1500.5,1506.5,-.1,1509.6,"5,338","47,022"
DEC 19,1518.4,1518.4,1506.5,1512.6,UNCH,1515.7,"246,344","443,457"
FEB 20,1523.0,1523.1,1513.2,1518.6,UNCH,1521.5,788,"45,744"
APR 20,1526.2,1527.1,1519.0,1523.0,UNCH,1526.4,"3,483","25,717"
JUN 20,1531.3,1531.4,1522.9,1530.4,UNCH,1530.4,"1,451","20,864"
AUG 20,1531.1,1532.1,1531.1,1531.9,+.1,1534.4,"1,311","2,726"
OCT 20,1535.9,1535.9,1535.9,1535.9,+.3,1538.1,176,388
DEC 20,1532.7,1540.6,1532.7,1538.0,+.2,1541.5,556,"3,094"
FEB 21,-,-,-,-,+.2,1545.2,0,27
APR 21,-,-,-,-,+.2,1548.2,0,0
JUN 21,-,-,-,-,+.2,1551.0,0,721
DEC 21,-,-,-,-,+.2,1559.4,0,449
JUN 22,-,-,-,-,+.2,1567.7,0,6
DEC 22,-,-,-,-,+.2,1576.2,0,40
JUN 23,-,-,-,-,+.2,1584.4,0,5
DEC 23,-,-,-,-,+.2,1592.8,0,2
JUN 24,-,-,-,-,+.2,1601.6,0,1
DEC 24,-,-,-,-,+.2,1607.7,0,3
JUN 25,-,-,-,-,+.2,1618.8,0,1
Total,,,,,,,"261,900","594,807"
2,0,1,9,0,8,2,1
