month,open,high,low,last,change,settle,volume,openInterest
AUG 19,1519.8,1522.7,1510.6,1522.1,+3.7,1519.6,87,"1,831"
SEP 19,1519.4,1527.6,1509.5,1524.5,+3.2,1521.7,"2,348","3,429"
OCT 19,1521.1,1531.4,1512.2,1527.9,+3.5,1525.1,"8,756","49,051"
DEC 19,1526.6,1537.7,1518.3,1533.9,+3.4,1531.2,"436,893","448,077"
FEB 20,1535.0,1543.2,1524.9,1540.0,+3.4,1537.2,"3,337","44,652"
APR 20,1540.4,1545.7,1530.1,1545.7,+3.3,1542.1,"1,693","23,868"
JUN 20,1545.7,1549.5,1534.5,1547.3,+3.0,1545.9,859,"21,168"
AUG 20,1543.5,1554.5,1543.5,1553.7,+2.8,1549.8,411,"2,672"
OCT 20,-,-,-,-,+2.8,1553.4,3,277
DEC 20,1553.0,1561.2,1546.0,1557.2,+2.7,1556.7,291,"2,626"
FEB 21,-,-,-,-,+2.7,1560.4,0,27
APR 21,-,-,-,-,+2.7,1563.7,0,0
JUN 21,-,-,-,-,+2.7,1566.9,0,721
DEC 21,-,-,-,-,+2.7,1577.5,0,449
JUN 22,-,-,-,-,+2.7,1588.2,0,6
DEC 22,-,-,-,-,+2.7,1598.9,0,40
JUN 23,-,-,-,-,+2.7,1609.1,0,5
DEC 23,-,-,-,-,+2.7,1620.0,0,2
JUN 24,-,-,-,-,+2.7,1632.4,0,1
DEC 24,-,-,-,-,+2.7,1642.9,0,3
JUN 25,-,-,-,-,+2.7,1654.0,0,1
Total,,,,,,,"454,678","598,906"
2,0,1,9,0,8,1,5
