month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1676.5,1676.5,1631.1,1635.5,-27.9,1632.3,476,386
APR 20,1666.2,1699.3,1615.2,1642.9,-27.4,1633.4,"254,857","151,939"
MAY 20,1680.0,1696.3,1613.0,1638.6,-27.4,1636.6,"1,104","1,404"
JUN 20,1665.5,1698.0,1609.0,1642.0,-29.0,1634.3,"109,464","277,061"
AUG 20,1674.0,1688.9,1608.9,1643.5,-30.4,1632.7,"9,927","50,976"
OCT 20,1681.0,1688.6,1609.1,1643.4,-29.7,1633.4,"2,261","11,152"
DEC 20,1688.0,1695.0,1607.5,1640.6,-29.7,1633.3,"5,339","36,642"
FEB 21,1691.8,1691.8,1630.5,1635.0,-30.1,1634.2,291,"11,187"
APR 21,1650.9,1656.6,1650.5,1650.9,-30.2,1635.7,57,"2,220"
JUN 21,-,-,-,-,-30.2,1637.1,13,"2,512"
AUG 21,-,-,-,-,-30.2,1639.0,0,70
OCT 21,-,-,-,-,-30.2,1641.1,0,11
DEC 21,1665.0,1665.0,1620.0,1639.4,-30.2,1641.6,3,"1,696"
JUN 22,-,-,-,-,-30.2,1650.5,0,18
DEC 22,1670.0,1670.0,1650.0,1650.0,-30.2,1659.4,1,46
JUN 23,-,-,-,-,-30.2,1668.8,0,5
DEC 23,-,-,-,-,-30.2,1678.1,0,2
JUN 24,-,-,-,-,-30.2,1687.6,0,1
DEC 24,-,-,-,-,-30.2,1696.7,0,6
JUN 25,-,-,-,-,-30.2,1705.5,0,0
DEC 25,-,-,-,-,-30.2,1714.6,0,0
Total,,,,,,,"383,793","547,334"
2,0,2,0,0,3,2,5
