month,open,high,low,last,change,settle,volume,openInterest
AUG 19,1495.1,1495.1,1493.8,1493.8,-7.3,1497.3,686,929
SEP 19,1502.5,1504.5,1492.6,1498.3,-7.4,1498.7,"2,134","3,672"
OCT 19,1506.8,1508.1,1496.1,1501.8,-7.3,1502.3,"8,403","47,376"
DEC 19,1512.4,1514.6,1502.1,1507.6,-7.2,1508.5,"279,948","441,469"
FEB 20,1517.0,1520.1,1508.1,1514.1,-7.2,1514.3,"8,428","45,852"
APR 20,1523.6,1524.6,1513.3,1519.7,-7.1,1519.3,732,"26,561"
JUN 20,1527.0,1527.0,1517.4,1523.4,-7.0,1523.4,583,"21,232"
AUG 20,1527.1,1527.2,1527.1,1527.2,-7.0,1527.4,247,"3,283"
OCT 20,1526.5,1526.5,1526.5,1526.5,-7.1,1531.0,1,364
DEC 20,1534.3,1538.8,1530.5,1537.8,-7.1,1534.4,248,"3,493"
FEB 21,-,-,-,-,-7.1,1538.1,0,27
APR 21,-,-,-,-,-7.1,1541.1,0,0
JUN 21,1544.8,1544.8,1544.8,1544.8,-7.1,1543.9,1,721
DEC 21,-,-,-,-,-7.1,1552.3,0,449
JUN 22,-,-,-,-,-7.1,1560.6,0,6
DEC 22,-,-,-,-,-7.1,1569.1,0,40
JUN 23,-,-,-,-,-7.1,1577.3,0,5
DEC 23,-,-,-,-,-7.1,1585.7,0,2
JUN 24,-,-,-,-,-7.1,1594.5,0,1
DEC 24,-,-,-,-,-7.1,1600.6,0,3
JUN 25,-,-,-,-,-7.1,1611.7,0,1
Total,,,,,,,"301,411","595,486"
2,0,1,9,0,8,2,2
