month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1583.9,1608.3,1574.3,1586.1,+28.2,1592.3,537,252
APR 20,1592.8,1612.1,1576.3,1590.2,+28.1,1594.8,"445,904","480,395"
MAY 20,1593.8,1611.0,1580.0,1597.9,+27.8,1597.1,50,9
JUN 20,1598.4,1616.5,1581.2,1594.9,+27.7,1599.5,"24,182","123,064"
AUG 20,1601.1,1620.5,1590.7,1594.6,+27.4,1603.7,"2,161","33,650"
OCT 20,1603.3,1618.6,1603.3,1604.2,+27.0,1606.9,693,"10,825"
DEC 20,1609.1,1626.0,1593.9,1607.0,+26.1,1609.7,"2,370","32,507"
FEB 21,1622.8,1624.2,1611.3,1611.3,+25.8,1612.8,935,"11,581"
APR 21,1602.5,1624.3,1600.2,1621.0,+25.1,1614.8,247,"1,875"
JUN 21,-,-,-,-,+24.1,1616.7,204,"2,348"
AUG 21,-,-,-,-,+24.0,1620.6,0,49
OCT 21,-,-,-,-,+24.0,1624.5,0,1
DEC 21,1623.4,1640.3,1623.4,1624.0,+21.7,1626.2,60,"1,583"
JUN 22,-,-,-,-,+21.7,1635.1,0,4
DEC 22,1660.0,1660.0,1660.0,1660.0,+21.7,1644.0,1,45
JUN 23,1663.7,1663.7,1663.7,1663.7,+21.7,1653.4,5,6
DEC 23,-,-,-,-,+21.7,1662.7,0,2
JUN 24,-,-,-,-,+21.7,1672.2,0,1
DEC 24,-,-,-,-,+21.7,1681.3,0,6
JUN 25,-,-,-,-,+21.7,1690.1,0,0
DEC 25,-,-,-,-,+21.7,1699.2,0,0
Total,,,,,,,"477,349","698,203"
2,0,2,0,0,3,0,2
