month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1696.1,1701.6,1657.7,1672.9,+3.7,1674.5,161,97
APR 20,1692.6,1704.3,1658.0,1680.6,+3.3,1675.7,"476,761","417,149"
MAY 20,1691.0,1704.3,1663.6,1677.8,+3.1,1677.4,448,120
JUN 20,1694.5,1707.8,1660.8,1682.1,+2.5,1678.6,"51,144","143,054"
AUG 20,1701.4,1708.0,1665.0,1684.2,+1.7,1681.0,"6,404","39,502"
OCT 20,1702.6,1711.3,1670.0,1679.6,+1.5,1682.8,589,"10,929"
DEC 20,1700.0,1712.1,1666.8,1685.1,+1.1,1684.1,"3,393","35,838"
FEB 21,1697.0,1713.8,1679.3,1685.5,+.5,1685.6,483,"11,769"
APR 21,1709.9,1710.1,1672.9,1673.0,+.3,1687.3,127,"2,012"
JUN 21,1709.3,1709.3,1708.1,1708.1,+.3,1688.9,56,"2,549"
AUG 21,-,-,-,-,-.1,1691.5,0,49
OCT 21,-,-,-,-,-.7,1694.3,0,6
DEC 21,1694.0,1701.3,1680.0,1691.6,-.7,1695.1,33,"1,581"
JUN 22,-,-,-,-,-.7,1704.0,0,4
DEC 22,-,-,-,-,-.7,1712.9,0,49
JUN 23,-,-,-,-,-.7,1722.3,0,5
DEC 23,-,-,-,-,-.7,1731.6,0,2
JUN 24,-,-,-,-,-.7,1741.1,0,1
DEC 24,-,-,-,-,-.7,1750.2,0,6
JUN 25,-,-,-,-,-.7,1759.0,0,0
DEC 25,-,-,-,-,-.7,1768.1,0,0
Total,,,,,,,"539,599","664,722"
2,0,2,0,0,3,0,9
