month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1671.6,1674.6,1643.0,1647.0,-15.4,1659.1,48,101
APR 20,1679.6,1681.3,1641.1,1649.2,-15.4,1660.3,"396,193","389,702"
MAY 20,1670.7,1682.0,1648.0,1653.2,-15.4,1662.0,680,145
JUN 20,1683.4,1683.5,1644.5,1652.2,-15.3,1663.3,"62,162","151,828"
AUG 20,1685.3,1686.1,1652.0,1654.0,-15.2,1665.8,"6,048","39,701"
OCT 20,1664.8,1671.4,1656.0,1656.1,-15.5,1667.3,"1,196","11,287"
DEC 20,1675.0,1679.3,1651.5,1657.9,-15.1,1669.0,"3,685","35,376"
FEB 21,1666.4,1676.3,1658.3,1658.3,-14.8,1670.8,180,"11,931"
APR 21,1675.9,1675.9,1662.1,1662.1,-14.9,1672.4,191,"2,000"
JUN 21,1676.4,1676.4,1666.0,1667.4,-14.9,1674.0,93,"2,570"
AUG 21,-,-,-,-,-14.9,1676.6,0,49
OCT 21,-,-,-,-,-14.9,1679.4,0,6
DEC 21,1688.0,1688.0,1670.6,1677.1,-14.6,1680.5,39,"1,638"
JUN 22,-,-,-,-,-14.6,1689.4,0,4
DEC 22,-,-,-,-,-14.6,1698.3,1,49
JUN 23,-,-,-,-,-14.6,1707.7,0,5
DEC 23,-,-,-,-,-14.6,1717.0,0,2
JUN 24,-,-,-,-,-14.6,1726.5,0,1
DEC 24,-,-,-,-,-14.6,1735.6,0,6
JUN 25,-,-,-,-,-14.6,1744.4,0,0
DEC 25,-,-,-,-,-14.6,1753.5,0,0
Total,,,,,,,"470,516","646,401"
2,0,2,0,0,3,1,0
