month,open,high,low,last,change,settle,volume,openInterest
SEP 19,1549.0,1553.2,1534.8,1553.2,+4.4,1550.3,46,117
OCT 19,1549.8,1559.8,1536.5,1555.4,+4.4,1554.0,"8,154","45,116"
NOV 19,1548.0,1562.3,1548.0,1559.3,+4.4,1557.2,11,1
DEC 19,1556.0,1566.2,1542.6,1561.6,+4.5,1560.4,"413,533","475,760"
FEB 20,1561.0,1571.7,1549.0,1568.0,+4.3,1566.5,"12,080","51,301"
APR 20,1562.8,1576.0,1554.3,1574.5,+4.3,1571.8,"1,856","29,153"
JUN 20,1571.0,1578.5,1559.2,1576.3,+4.3,1576.2,929,"23,542"
AUG 20,1576.3,1585.0,1567.5,1582.8,+4.3,1580.3,287,"3,666"
OCT 20,1588.0,1588.8,1587.7,1587.9,+4.3,1584.0,61,417
DEC 20,1582.7,1590.7,1572.0,1590.7,+4.2,1587.4,339,"3,896"
FEB 21,1575.8,1575.8,1575.8,1575.8,+4.2,1590.6,1,29
APR 21,-,-,-,-,+4.2,1593.3,30,0
JUN 21,-,-,-,-,+4.2,1595.9,0,818
DEC 21,-,-,-,-,+3.6,1603.8,0,480
JUN 22,-,-,-,-,+3.6,1611.0,0,6
DEC 22,1610.5,1610.5,1610.5,1610.5,+3.6,1618.5,10,44
JUN 23,-,-,-,-,+3.6,1625.6,0,5
DEC 23,-,-,-,-,+3.6,1633.5,0,2
JUN 24,-,-,-,-,+3.6,1641.5,0,1
DEC 24,-,-,-,-,+3.6,1649.6,0,3
JUN 25,-,-,-,-,+3.6,1660.7,0,1
Total,,,,,,,"437,337","634,358"
2,0,1,9,0,9,0,4
