month,open,high,low,last,change,settle,volume,openInterest
DEC 19,1475.0,1476.0,1458.2,1458.4,-17.8,1459.1,899,"2,546"
JAN 20,1478.2,1481.5,1461.0,1461.9,-17.8,1462.5,681,"3,937"
FEB 20,1481.0,1485.3,1463.3,1464.5,-18.0,1465.1,"319,015","511,603"
APR 20,1486.7,1490.0,1469.0,1470.0,-17.9,1470.7,"15,872","88,130"
JUN 20,1491.3,1495.4,1474.0,1475.0,-17.8,1475.8,"5,155","64,407"
AUG 20,1492.0,1499.5,1479.0,1480.0,-17.7,1480.9,"2,705","10,278"
OCT 20,1488.3,1488.3,1486.6,1486.6,-17.6,1485.5,24,"6,721"
DEC 20,1503.0,1506.0,1488.0,1489.5,-17.6,1489.9,435,"9,800"
FEB 21,1497.3,1497.3,1497.2,1497.2,-17.5,1494.3,19,561
APR 21,1509.6,1509.6,1497.2,1497.2,-17.5,1497.5,11,32
JUN 21,1501.1,1501.1,1501.1,1501.1,-17.5,1500.1,14,"1,695"
AUG 21,-,-,-,-,-17.5,1504.2,0,1
OCT 21,-,-,-,-,-17.5,1508.1,0,0
DEC 21,-,-,-,-,-17.5,1512.1,100,828
JUN 22,-,-,-,-,-17.5,1521.0,0,4
DEC 22,-,-,-,-,-17.5,1529.9,0,47
JUN 23,-,-,-,-,-17.5,1539.3,0,5
DEC 23,-,-,-,-,-17.5,1548.6,0,2
JUN 24,-,-,-,-,-17.5,1558.1,0,1
DEC 24,-,-,-,-,-17.5,1567.2,0,3
JUN 25,-,-,-,-,-17.5,1576.0,0,1
Total,,,,,,,"344,930","700,602"
2,0,1,9,1,2,0,6
