month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1537.5,1542.0,1484.6,1488.2,-47.6,1477.3,333,84
APR 20,1527.6,1547.0,1473.3,1487.7,-47.9,1477.9,"436,561","235,683"
MAY 20,1546.1,1546.2,1475.0,1493.7,-47.8,1479.4,593,308
JUN 20,1533.7,1549.0,1476.0,1489.7,-47.5,1480.6,"74,190","226,367"
AUG 20,1539.9,1549.0,1480.4,1492.9,-47.3,1483.1,"6,372","45,592"
OCT 20,1542.0,1551.1,1483.4,1508.0,-47.3,1485.1,599,"11,997"
DEC 20,1547.0,1551.1,1485.2,1498.5,-47.0,1487.1,"2,490","35,954"
FEB 21,1540.5,1540.5,1488.4,1509.9,-47.1,1489.2,552,"11,727"
APR 21,1520.6,1520.6,1502.3,1502.3,-46.9,1491.0,319,"2,109"
JUN 21,1553.5,1553.5,1553.5,1553.5,-46.6,1492.7,9,"2,396"
AUG 21,-,-,-,-,-46.5,1494.6,0,50
OCT 21,-,-,-,-,-46.5,1496.7,0,6
DEC 21,1550.0,1551.1,1509.7,1516.0,-46.5,1497.5,46,"1,583"
JUN 22,-,-,-,-,-46.5,1506.4,2,10
DEC 22,-,-,-,-,-46.5,1515.3,0,45
JUN 23,-,-,-,-,-46.5,1524.7,0,5
DEC 23,-,-,1520.0,1520.0,-46.5,1534.0,0,2
JUN 24,-,-,-,-,-46.5,1543.5,0,1
DEC 24,-,-,-,-,-46.5,1552.6,0,6
JUN 25,-,-,-,-,-46.5,1561.4,0,0
DEC 25,-,-,-,-,-46.5,1570.5,0,0
Total,,,,,,,"522,066","573,925"
2,0,2,0,0,3,1,8
