month,open,high,low,last,change,settle,volume,openInterest
FEB 20,1645.1,1653.7,1636.7,1648.8,-25.5,1646.9,341,278
MAR 20,1662.0,1662.3,1633.1,1641.9,-26.5,1647.0,"2,454","1,815"
APR 20,1661.8,1666.7,1635.1,1644.6,-26.6,1650.0,"573,176","522,889"
JUN 20,1670.0,1670.0,1640.9,1650.3,-26.6,1655.8,"19,792","112,141"
AUG 20,1669.8,1670.9,1648.5,1658.7,-26.7,1661.0,"3,542","30,322"
OCT 20,1673.4,1674.5,1652.5,1660.0,-26.7,1665.6,"1,822","11,175"
DEC 20,1681.6,1681.6,1656.2,1663.1,-26.9,1670.2,"1,519","34,248"
FEB 21,1682.5,1683.4,1662.5,1674.5,-26.8,1674.7,296,"10,464"
APR 21,1681.0,1683.6,1681.0,1682.3,-27.0,1678.7,121,"1,328"
JUN 21,1682.8,1682.8,1682.8,1682.8,-27.0,1682.3,5,"2,488"
AUG 21,-,-,-,-,-27.1,1686.4,0,24
OCT 21,-,-,-,-,-27.1,1690.3,0,0
DEC 21,1690.0,1701.9,1681.2,1700.4,-27.1,1694.3,26,"1,132"
JUN 22,-,-,-,-,-27.1,1703.2,0,4
DEC 22,1715.0,1722.5,1715.0,1722.5,-27.1,1712.1,4,40
JUN 23,-,-,-,-,-27.1,1721.5,0,5
DEC 23,-,-,-,-,-27.1,1730.8,0,2
JUN 24,-,-,-,-,-27.1,1740.3,0,1
DEC 24,-,-,-,-,-27.1,1749.4,0,6
JUN 25,-,-,-,-,-27.1,1758.2,0,0
DEC 25,-,-,-,-,-27.1,1767.3,0,0
Total,,,,,,,"603,098","728,362"
2,0,2,0,0,2,2,5
