month,open,high,low,last,change,settle,volume,openInterest
AUG 19,1507.2,1507.6,1492.9,1494.9,-12.1,1500.4,205,"1,606"
SEP 19,1513.0,1513.5,1493.9,1496.8,-12.0,1502.1,"1,623","3,604"
OCT 19,1516.9,1517.1,1497.3,1500.0,-12.0,1505.5,"11,886","49,434"
DEC 19,1523.0,1523.6,1503.3,1505.7,-12.0,1511.6,"296,399","445,589"
FEB 20,1526.2,1528.0,1509.5,1512.2,-12.0,1517.4,"3,818","45,510"
APR 20,1531.1,1531.7,1514.0,1516.8,-12.0,1522.3,"1,652","25,581"
JUN 20,1530.0,1534.2,1519.7,1520.8,-12.0,1526.2,837,"21,189"
AUG 20,1528.9,1530.7,1522.0,1529.8,-11.9,1530.2,583,"2,388"
OCT 20,1533.5,1534.1,1528.4,1528.4,-12.0,1533.8,66,400
DEC 20,1543.9,1543.9,1531.0,1531.0,-12.0,1537.2,345,"2,801"
FEB 21,-,-,-,-,-12.0,1540.9,0,27
APR 21,-,-,-,-,-12.2,1544.0,0,0
JUN 21,-,-,-,-,-12.6,1546.8,0,721
DEC 21,-,-,-,-,-14.6,1555.4,0,449
JUN 22,-,-,-,-,-16.8,1563.9,0,6
DEC 22,-,-,-,-,-18.8,1572.6,0,40
JUN 23,-,-,-,-,-20.4,1581.2,0,5
DEC 23,-,-,-,-,-22.4,1590.1,0,2
JUN 24,-,-,-,-,-22.4,1602.5,0,1
DEC 24,-,-,-,-,-26.8,1608.6,0,3
JUN 25,-,-,-,-,-26.8,1619.7,0,1
Total,,,,,,,"317,414","599,357"
2,0,1,9,0,8,1,9
