month,open,high,low,last,change,settle,volume,openInterest
MAR 20,1469.3,1537.7,1469.3,1525.5,+39.0,1524.9,122,64
APR 20,1512.8,1554.3,1465.6,1528.9,+39.3,1525.8,"416,063","243,721"
MAY 20,1502.5,1554.8,1469.0,1530.7,+39.6,1527.2,445,627
JUN 20,1505.8,1556.4,1468.6,1531.4,+39.5,1528.1,"72,110","216,247"
AUG 20,1515.3,1555.7,1473.6,1533.6,+39.6,1530.4,"7,632","44,517"
OCT 20,1511.4,1556.2,1479.0,1530.0,+40.0,1532.4,285,"12,101"
DEC 20,1504.5,1561.5,1475.9,1537.9,+40.3,1534.1,"3,074","35,866"
FEB 21,1505.0,1550.0,1483.2,1535.4,+40.8,1536.3,530,"11,826"
APR 21,-,-,-,-,+41.1,1537.9,5,"2,107"
JUN 21,1499.0,1561.3,1499.0,1561.3,+41.1,1539.3,11,"2,391"
AUG 21,-,-,-,-,+41.1,1541.1,0,50
OCT 21,-,-,-,-,+41.1,1543.2,0,6
DEC 21,1518.2,1563.9,1518.1,1549.2,+41.1,1544.0,32,"1,585"
JUN 22,1503.0,1560.9,1503.0,1551.4,+41.1,1552.9,7,11
DEC 22,-,1555.0,-,1555.0,+41.1,1561.8,0,45
JUN 23,-,-,-,-,+41.1,1571.2,0,5
DEC 23,1570.0,1570.0,1570.0,1570.0,+41.1,1580.5,1,2
JUN 24,-,-,-,-,+41.1,1590.0,0,1
DEC 24,-,-,-,-,+41.1,1599.1,0,6
JUN 25,-,-,-,-,+41.1,1607.9,0,0
DEC 25,-,1600.0,-,1600.0,+41.1,1617.0,0,0
Total,,,,,,,"500,317","571,178"
2,0,2,0,0,3,1,7
