month,open,high,low,last,change,settle,volume,openInterest
DEC 19,1463.1,1475.4,1463.1,1473.6,+6.8,1469.4,393,"1,370"
JAN 20,1466.2,1481.0,1465.0,1476.9,+6.8,1472.7,601,"5,236"
FEB 20,1468.5,1483.5,1466.9,1479.3,+6.9,1475.0,"252,393","493,994"
APR 20,1474.3,1488.0,1472.7,1484.8,+6.9,1480.6,"13,190","90,280"
JUN 20,1478.5,1493.0,1478.1,1490.1,+7.0,1485.8,"13,762","62,900"
AUG 20,1484.1,1499.2,1484.1,1495.8,+7.0,1491.1,"3,823","15,729"
OCT 20,-,-,-,-,+6.9,1495.7,147,"6,824"
DEC 20,1500.0,1507.0,1497.5,1504.4,+6.9,1500.1,137,"10,463"
FEB 21,-,-,-,-,+6.9,1504.5,4,561
APR 21,-,-,-,-,+6.9,1508.3,0,31
JUN 21,-,-,-,-,+6.9,1511.7,0,"1,718"
AUG 21,-,-,-,-,+6.9,1515.8,0,1
OCT 21,-,-,-,-,+6.9,1519.7,0,0
DEC 21,1522.5,1522.5,1522.5,1522.5,+6.9,1523.7,3,833
JUN 22,-,-,-,-,+6.9,1532.6,0,4
DEC 22,1550.0,1550.0,1550.0,1550.0,+6.9,1541.5,1,47
JUN 23,-,-,-,-,+6.9,1550.9,0,5
DEC 23,-,-,-,-,+6.9,1560.2,0,2
JUN 24,-,-,-,-,+6.9,1569.7,0,1
DEC 24,-,-,-,-,+6.9,1578.8,0,3
JUN 25,-,-,-,-,+6.9,1587.6,0,1
Total,,,,,,,"284,454","690,003"
2,0,1,9,1,2,1,1
